song_id,mean_sim,sd_sim,rms_difference,spectral_bandwidth_difference,spectral_centroid_difference,spectral_contrast_difference,spectral_flatness_difference,spectral_rolloff_difference,zero_crossing_rate_difference,mfccs_offset_difference,mfcc1_difference,mfcc2_difference,mfcc3_difference,mfcc4_difference,mfcc5_difference,mfcc6_difference,mfcc7_difference,mfcc8_difference,mfcc9_difference,mfcc10_difference,mfcc11_difference,mfcc12_difference,mfccs_dist,tempo_difference,key_difference,treble_difference,tbb_difference,voice_type_difference,mean_valence_difference,mean_arousal_difference
Stronger_KanyeWest,2.4588484818444445,1.4431153924494131,0.04106,165.52999999999975,-674.4899999999998,-0.1999999999999993,-3.3e-4,-562.5699999999997,-0.056710000000000003,7.371049999999997,6.230000000000018,23.103849,3.7192070000000044,21.869990599999998,8.634468000000002,11.654855299999998,-4.4307057,10.2303848,8.5147899,2.50238593,0.5208453999999998,0.06591529999999945,38.45062484761546,-10,0,1,-1,2,0.0570358319387755,0.11462399967346938
Superstition_StevieWonder,3.383519431159091,1.477513930327369,0.013630000000000003,332.1700000000001,-101.38000000000011,-1.5100000000000016,-0.0028599999999999997,364.1700000000001,-0.01407,123.84257,46.7822,-7.413935000000002,4.380337000000004,-16.044284,4.0112559999999995,0.6265779999999985,8.033476,5.0031793,10.2576228,3.7949663399999998,6.64437514,18.70186,56.03326037504919,-1,1,0,0,0,0.04151936210204081,0.22484980885714287
TheBattleOfNewOrleans_JohnnyHorton,3.0470611341818183,1.6376566660390373,0.03237,-63.19999999999982,1066.56,2.4700000000000024,-3.9999999999999996e-4,1910.6299999999997,0.044160000000000005,245.65308,-8.522339999999986,-71.048392,19.031111000000003,-12.1322966,-3.369047000000002,-9.3821111,-2.8227482,3.2192425,-6.94867569,5.35801013,-8.73311637,-2.4398027000000004,76.85569811501415,-19,0,0,0,0,0.14770859497023808,0.18073892762329932
TheBoyIsMine_BrandyMonica,5.935913996266667,0.9644747849540052,-0.028560000000000002,105.19999999999982,-764.3599999999997,-0.05000000000000071,-5.399999999999999e-4,-596.1900000000005,-0.06098000000000002,-91.21858,6.164519999999996,17.183983500000004,-7.71656999999999,18.844556,-15.262323000000002,10.479374999999997,-8.289869,5.922986999999999,-10.1617031,2.9077912,-1.9019110000000001,-1.5186039999999998,36.22363495099679,0,0,0,0,0,0.014350166816326539,-0.01741866628571429
TheSign_AceOfBase,5.011589674022727,1.352296549007039,0.003960000000000005,1131.0799999999995,1369.87,0.7099999999999973,5.099999999999999e-4,3180.3099999999995,0.013719999999999996,-24.17801,-30.885706000000013,33.823447,6.595817000000004,-18.587539999999997,1.405812000000001,-5.820713000000001,7.595177,-5.946535839999999,-4.756412399999999,-2.2833219,8.0352165,-1.559529185,52.06431320869808,18,0,0,0,0,0.06648461063180272,-0.06350754181079932
TikTok_Kesha,3.576525813886364,1.6175841167304923,0.08162000000000001,1004.6500000000001,1158.7400000000002,-3.6400000000000006,0.01814,2608.92,0.021650000000000003,105.91494,-30.057530000000014,-12.052901,-2.6701580000000007,25.685925,21.319091,11.346072,25.963004769999998,0.4447390000000002,28.927770000000002,2.6738817,9.18986737,5.193380000000001,62.677961023385286,-28,0,0,0,0,0.06284984300255103,0.4045494524859694
TossinAndTurnin_BobbyLewis,2.900244985488889,1.461898544240922,0.02769,-185.57999999999993,-110.63000000000011,1,-8.8e-4,-297.9300000000003,-0.01612999999999999,39.47773999999998,1.8984200000000158,-11.715713999999998,12.810029999999998,6.577779,6.857512,5.928405999999999,-5.513282,11.253433300000001,-14.1291383,6.693461299999999,-9.9116058,3.4469358,30.691851938242984,16,5,0,0,0,0.08422344718163266,0.004672803510204104
UnbreakMyHeart_ToniBraxton,3.2524716042954545,1.682947873736751,-0.035739999999999994,412.09000000000015,560.44,0.41999999999999815,-2.9e-4,1620.6200000000008,0.012579999999999994,-30.051890000000014,-1.862589999999983,-0.5745220000000018,7.414192,-13.9211207,8.555442,-5.2037037,18.270681800000002,6.41951347,1.1665470000000013,-3.343122,11.852518029999999,6.6599269,30.417813116814436,60,-3,-1,1,2,-0.15982671636734694,-0.18564867108163266
UptownFunk_MarkRonson,6.274419527511111,0.9087178679591212,-0.026769999999999988,-163.59000000000015,-167.67999999999984,-1.6600000000000001,0.0033100000000000004,-542.3299999999999,2.0000000000000573e-4,-30.435910000000035,4.258849999999995,7.439045999999998,0.6594540000000002,15.960563000000002,-6.3891729999999995,15.432295700000001,4.3940551999999995,3.3127956000000003,1.6876088999999999,13.3328924,-2.0229235,7.4453974,29.631933501410447,0,0,0,0,0,0.03235247885714285,-1.1860155102039194e-4
Weak_SWV,3.2793256216976743,1.6080078672650826,-0.04547999999999999,1391.5099999999998,2166.05,-0.39000000000000057,6.2e-4,4944.85,0.05624,12.05332999999996,-42.48734,-26.43794544,9.237473000000001,-28.059252819999998,7.797516000000002,-16.146518,11.624285,7.716515299999999,10.9521699,8.526388899999999,11.4906843,2.31570234,64.98476083851982,4,2,0,0,0,0.045655098959183675,0.048096621020408153
YouLightUpMyLife_DebbyBoone,6.485691953954546,0.7427942298972867,0.002829999999999999,-200.19999999999982,-142.48000000000002,0.490000000000002,-1.9e-4,-458.3000000000002,-0.002149999999999999,24.7294,25.167910000000006,-6.717746999999999,1.4640199999999979,-15.027024,-0.4346560000000004,-0.2891470000000034,-11.033914000000001,9.3035082,-9.568573,-11.7287433,2.8098433000000003,-5.5843888999999995,37.192516795781856,3,0,0,0,0,0.04614998585714286,-0.010790010530612237
