welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_trial.started,practice_trial.stopped,practice_slider.response,practice_slider.rt,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,play_sound.started,play_sound.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,orig_or_cover,rating.started,rating.stopped,slider.response,slider.rt,songs.thisRepN,songs.thisTrialN,songs.thisN,songs.thisIndex,songs.ran,song_id,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,survey.age,survey.musician,survey.music_making,survey.listen_time,survey.medium,survey.music_seeking,survey.music_choice,survey.activities,survey.question1.Hip hop,survey.question1.Alternative rock,survey.question1.R&B,survey.question1.Jazz,survey.question1.Folk/indie,survey.question1.Disco,survey.question1.Classic rock,survey.question1.A cappella,survey.question1.Pop,survey.question1.Country,survey.question1.Ambient,survey.question1.Electronic (EDM),survey.question1.Metal,survey.question1.Classical,survey.question1.Reggae,survey.question1.Latin,survey.genres_ranked.text1,survey.genres_ranked.text2,survey.genres_ranked.text3,survey.habit_change,survey.habits,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,experiment.ran,goodbye.started,goodbye.stopped
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1620.5701,1626.7051,0.0,0.0,0.0,0.0,1.0,SoundStimuli/LikeARollingStone_BobDylan_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1626.7128,1631.0936,0.0,1.0,1.0,1.0,1.0,SoundStimuli/LikeARollingStone_BobDylan_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1631.0938,1664.9455,5.927777778,33.8436,0.0,2.0,2.0,12.0,1.0,song_indices/LikeARollingStone_BobDylan.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1664.9466,1670.9482,0.0,0.0,0.0,0.0,1.0,SoundStimuli/StayinAlive_BeeGees_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1670.9549,1676.777,0.0,1.0,1.0,1.0,1.0,SoundStimuli/StayinAlive_BeeGees_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1676.7771,1682.472,6.938888889,5.688,0.0,3.0,3.0,2.0,1.0,song_indices/StayinAlive_BeeGees.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1682.473,1688.6079,0.0,0.0,0.0,1.0,1.0,SoundStimuli/Smooth_SantanaRobThomas_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1688.6145,1694.8233,0.0,1.0,1.0,0.0,1.0,SoundStimuli/Smooth_SantanaRobThomas_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1694.8233,1705.9471,6.938888889,11.1149,0.0,4.0,4.0,4.0,1.0,song_indices/Smooth_SantanaRobThomas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1705.9478,1712.2429,0.0,0.0,0.0,0.0,1.0,SoundStimuli/BridgeOverTroubledWater_SimonAndGarfunkel_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1712.2495,1718.9388,0.0,1.0,1.0,1.0,1.0,SoundStimuli/BridgeOverTroubledWater_SimonAndGarfunkel_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718.9389,1728.9825,5.983333333,10.0263,0.0,5.0,5.0,1.0,1.0,song_indices/BridgeOverTroubledWater_SimonAndGarfunkel.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1728.9836,1735.1046,0.0,0.0,0.0,0.0,1.0,SoundStimuli/StrawberryFieldsForever_TheBeatles_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1735.1117,1742.1207,0.0,1.0,1.0,1.0,1.0,SoundStimuli/StrawberryFieldsForever_TheBeatles_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1742.1208,1745.0817,1.972222222,2.9433,0.0,6.0,6.0,14.0,1.0,song_indices/StrawberryFieldsForever_TheBeatles.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1745.0829,1751.339,0.0,0.0,0.0,1.0,1.0,SoundStimuli/MackTheKnife_BobbyDarin_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1751.346,1757.4729,0.0,1.0,1.0,0.0,1.0,SoundStimuli/MackTheKnife_BobbyDarin_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1757.4729,1774.1724,4.833333333,16.6826,0.0,7.0,7.0,21.0,1.0,song_indices/MackTheKnife_BobbyDarin.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1774.1734,1781.8152,0.0,0.0,0.0,1.0,1.0,SoundStimuli/MyGirl_TheTemptations_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1781.8228,1788.2041,0.0,1.0,1.0,0.0,1.0,SoundStimuli/MyGirl_TheTemptations_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1788.2043,1792.2857,5.061111111,4.0693,0.0,8.0,8.0,15.0,1.0,song_indices/MyGirl_TheTemptations.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1792.2867,1798.2215,0.0,0.0,0.0,1.0,1.0,SoundStimuli/IllMakeLoveToYou_BoyzIIMen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1798.2287,1804.29,0.0,1.0,1.0,0.0,1.0,SoundStimuli/IllMakeLoveToYou_BoyzIIMen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1804.2901,1807.225,4.9,2.9163,0.0,9.0,9.0,6.0,1.0,song_indices/IllMakeLoveToYou_BoyzIIMen.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1807.2263,1813.2533,0.0,0.0,0.0,1.0,1.0,SoundStimuli/IWantToHoldYourHand_TheBeatles_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1813.2605,1819.0421,0.0,1.0,1.0,0.0,1.0,SoundStimuli/IWantToHoldYourHand_TheBeatles_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1819.0423,1824.1505,5.972222222,5.1002,0.0,10.0,10.0,19.0,1.0,song_indices/IWantToHoldYourHand_TheBeatles.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1824.1517,1830.9798,0.0,0.0,0.0,1.0,1.0,SoundStimuli/IWannaDanceWithSomebody_WhitneyHouston_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1830.9873,1836.5821,0.0,1.0,1.0,0.0,1.0,SoundStimuli/IWannaDanceWithSomebody_WhitneyHouston_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1836.5824,1846.8525,5.016666667,10.2542,0.0,11.0,11.0,13.0,1.0,song_indices/IWannaDanceWithSomebody_WhitneyHouston.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1846.8533,1855.1087,0.0,0.0,0.0,1.0,1.0,SoundStimuli/Perfect_EdSheeran_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1855.1158,1863.9654,0.0,1.0,1.0,0.0,1.0,SoundStimuli/Perfect_EdSheeran_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1863.9655,1872.0223,5.15,8.0437,0.0,12.0,12.0,0.0,1.0,song_indices/Perfect_EdSheeran.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1872.0235,1878.2638,0.0,0.0,0.0,0.0,1.0,SoundStimuli/LivinOnAPrayer_BonJovi_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1878.2716,1885.9334,0.0,1.0,1.0,1.0,1.0,SoundStimuli/LivinOnAPrayer_BonJovi_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1885.9335,1890.0681,3.988888889,4.1224,0.0,13.0,13.0,16.0,1.0,song_indices/LivinOnAPrayer_BonJovi.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1890.0687,1896.1104,0.0,0.0,0.0,0.0,1.0,SoundStimuli/AnotherOneBitesTheDust_Queen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1896.1179,1904.2333,0.0,1.0,1.0,1.0,1.0,SoundStimuli/AnotherOneBitesTheDust_Queen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1904.2335,1905.9005,4.088888889,1.6583,0.0,14.0,14.0,9.0,1.0,song_indices/AnotherOneBitesTheDust_Queen.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1905.9011,1909.9691,0.0,0.0,0.0,1.0,1.0,SoundStimuli/BohemianRhapsody_Queen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1909.9762,1915.931,0.0,1.0,1.0,0.0,1.0,SoundStimuli/BohemianRhapsody_Queen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1915.9312,1930.0028,4.033333333,14.0554,0.0,15.0,15.0,18.0,1.0,song_indices/BohemianRhapsody_Queen.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1930.0037,1937.499,0.0,0.0,0.0,1.0,1.0,SoundStimuli/EndlessLove_DianaRossLionelRichie_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1937.5065,1943.8346,0.0,1.0,1.0,0.0,1.0,SoundStimuli/EndlessLove_DianaRossLionelRichie_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1943.8347,1963.3086,4.988888889,19.462,0.0,16.0,16.0,3.0,1.0,song_indices/EndlessLove_DianaRossLionelRichie.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1963.3098,1969.8576,0.0,0.0,0.0,0.0,1.0,SoundStimuli/Despacito_LuisFonsiDaddyYankee_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1969.8642,1976.4331,0.0,1.0,1.0,1.0,1.0,SoundStimuli/Despacito_LuisFonsiDaddyYankee_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1976.4332,1977.6602,1.922222222,1.2094,0.0,17.0,17.0,11.0,1.0,song_indices/Despacito_LuisFonsiDaddyYankee.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1977.6616,1982.3686,0.0,0.0,0.0,1.0,1.0,SoundStimuli/AChangeIsGonnaCome_SamCooke_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982.3755,1988.3976,0.0,1.0,1.0,0.0,1.0,SoundStimuli/AChangeIsGonnaCome_SamCooke_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988.3977,1992.9458,4.027777778,4.5324,0.0,18.0,18.0,17.0,1.0,song_indices/AChangeIsGonnaCome_SamCooke.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992.9468,2001.2288,0.0,0.0,0.0,1.0,1.0,SoundStimuli/Mood_24kGoldnianndior_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.2358,2007.5247,0.0,1.0,1.0,0.0,1.0,SoundStimuli/Mood_24kGoldnianndior_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007.525,2019.3823,4.955555556,11.8386,0.0,19.0,19.0,5.0,1.0,song_indices/Mood_24kGoldnianndior.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
