thisRow.t,notes,welcome.started,welcome_text.started,space_to_continue.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,Unnamed: 16,OS,,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,run_cal.thisRepN,run_cal.thisTrialN,run_cal.thisN,run_cal.thisIndex,run_cal.ran,emotion_training_ready.started,emotion_training_ready.stopped,training_move_on.keys,training_move_on.rt,training_move_on.duration,examples.started,examples.stopped,emotion_scale.started,emotion_scale.stopped,scale_next.keys,scale_next.rt,scale_next.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_task.started,practice_task.stopped,mouse_rating_2.x,mouse_rating_2.y,mouse_rating_2.leftButton,mouse_rating_2.midButton,mouse_rating_2.rightButton,mouse_rating_2.time,mouse_rating_2.clicked_name,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,set_group.started,set_group.stopped,task.started,task.stopped,mouse_rating.x,mouse_rating.y,mouse_rating.leftButton,mouse_rating.midButton,mouse_rating.rightButton,mouse_rating.time,mouse_rating.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,clip,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,instruction_reminder.started,instruction_reminder.stopped,reminder_move_on.keys,reminder_move_on.rt,reminder_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,post_survey.age,post_survey.musician,post_survey.listen_time,post_survey.medium,post_survey.music_making,post_survey.music_seeking,post_survey.music_choice,post_survey.activities,post_survey.question1.Classical,post_survey.question1.Disco,post_survey.question1.Classic rock,post_survey.question1.Reggae,post_survey.question1.A cappella,post_survey.question1.Country,post_survey.question1.Hip hop,post_survey.question1.Ambient,post_survey.question1.Electronic (EDM),post_survey.question1.Metal,post_survey.question1.Alternative rock,post_survey.question1.Latin,post_survey.question1.R&B,post_survey.question1.Folk/indie,post_survey.question1.Jazz,post_survey.question1.Pop,post_survey.other_genres,post_survey.genres_ranked.text1,post_survey.genres_ranked.text2,post_survey.genres_ranked.text3,post_survey.habit_change,post_survey.habits,show_exp.thisRepN,show_exp.thisTrialN,show_exp.thisN,show_exp.thisIndex,show_exp.ran,goodbye.started,goodbye.stopped,text_4.started,cal_ready.started,calib_instructions.started,Unnamed: 35
,,,,,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,169.4915254,,,Win32,,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1547.4271,1555.943,-0.240277778,-0.025,1,0,0,2.5125,compass,0,22,22,18,1,SoundStimuli/AnotherOneBitesTheDust_Queen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,169.4915254,,,Win32,,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1555.9465,1565.0231,-0.159027778,-0.044444444,1,0,0,3.0734,compass,0,23,23,10,1,SoundStimuli/BadDay_DanielPowter_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,169.4915254,,,Win32,,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1565.0267,1576.2929,-0.226388889,-0.298611111,1,0,0,5.2645,compass,0,24,24,5,1,SoundStimuli/MyGirl_TheTemptations_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,169.4915254,,,Win32,,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1576.2969,1585.4513,0.203472222,-0.046527778,1,0,0,3.1506,compass,0,25,25,22,1,SoundStimuli/RockWithYou_MichaelJackson_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,169.4915254,,,Win32,,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1585.455,1592.0688,0.336111111,0.338888889,1,0,0,0.6104,compass,0,26,26,20,1,SoundStimuli/HeyYa_Outkast_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,169.4915254,,,Win32,,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1592.0723,1600.2391,-0.349305556,0.349305556,1,0,0,2.1611,compass,0,27,27,23,1,SoundStimuli/StrawberryFieldsForever_TheBeatles_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,169.4915254,,,Win32,,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600.2429,1610.7329,-0.150694444,0.220833333,1,0,0,4.4807,compass,0,28,28,0,1,SoundStimuli/StayinAlive_BeeGees_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,169.4915254,,,Win32,,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610.7368,1620.1209,0.0875,0.036111111,1,0,0,3.3789,compass,0,29,29,4,1,SoundStimuli/GetUrFreakOn_MissyElliot_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,169.4915254,,,Win32,,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1620.1247,1630.9931,0.1125,0.110416667,1,0,0,4.8653,compass,0,30,30,14,1,SoundStimuli/BlindingLights_TheWeeknd_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,169.4915254,,,Win32,,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1630.9967,1642.0805,-0.214583333,0.084722222,1,0,0,5.0822,compass,0,31,31,28,1,SoundStimuli/ComeAndGetYourLove_Redbone_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,169.4915254,,,Win32,,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1642.0841,1649.2905,-0.270833333,0.028472222,1,0,0,1.2046,compass,0,32,32,8,1,SoundStimuli/LikeAPrayer_Madonna_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,169.4915254,,,Win32,,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1649.2939,1657.5902,-0.279166667,0.139583333,1,0,0,2.2925,compass,0,33,33,16,1,SoundStimuli/BohemianRhapsody_Queen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,169.4915254,,,Win32,,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1657.594,1666.8781,-0.165972222,0.103472222,1,0,0,3.2823,compass,0,34,34,2,1,SoundStimuli/Mood_24kGoldnianndior_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,169.4915254,,,Win32,,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1666.8818,1666.8818,,,,1666.8818,1666.8819,,,,0,3,3,3,1,block_order/blockC.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,169.4915254,,,Win32,,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,Item 2,Item 6,Youtube,Not a musician,5,6,"Working, driving, or while im on my PC.",Often,Sometimes,Always,Rarely,Rarely,Rarely,Rarely,Rarely,Often,Sometimes,Always,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,,Alternative Rock,EDM,Jazz,"I feel like its stayed the same all I do everyday is listen to the same music while working, sleeping or while im at my PC but I do sometimes try to find new artists listen to different music see if maybe I can enjoy a song from a different genre I try to make different genre playlist and whenever I find a song I enjoy I add it there.",,0,0,0,0,1,,,,,,
,,,,,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,169.4915254,,,Win32,,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2731.4149,2733.7073,,,,
,,0.0003,,,2.0737,space,2.0625,,48901,1,2024-07-12_17h26.55.842,experiment,2024.1.5,60.24096386,,,MacIntel,,6691931c2c63981b064e1f0c,6691ad90ddd5c749f563592f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,48901,1,2024-07-12_17h26.55.842,experiment,2024.1.5,60.24096386,,,MacIntel,,6691931c2c63981b064e1f0c,6691ad90ddd5c749f563592f,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,48901,1,2024-07-12_17h26.55.842,experiment,2024.1.5,60.24096386,,,MacIntel,,6691931c2c63981b064e1f0c,6691ad90ddd5c749f563592f,,,28.7666,28.7667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,48901,1,2024-07-12_17h26.55.842,experiment,2024.1.5,60.24096386,,,MacIntel,,6691931c2c63981b064e1f0c,6691ad90ddd5c749f563592f,,,,,28.7684,31.7402,space,2.9663,,31.7409,47.4811,"[-0.033195891203703705,-0.0064995659722222225,-0.011100260416666667]","[-0.4380027488425926,-0.41136067708333335,-0.4279658564814815]","[1,1,1]","[0,0,0]","[0,0,0]","[1.6006000000238387,2.70020000004768,13.033499999999997]","[""play_button"",""play_button""]",y,14.7102,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,48901,1,2024-07-12_17h26.55.842,experiment,2024.1.5,60.24096386,,,MacIntel,,6691931c2c63981b064e1f0c,6691ad90ddd5c749f563592f,,,,,,,,,,,,,,,,,,,,,,,,,,,47.4815,69.424,space,21.9091,,69.4242,189.4413,189.4416,199.2568,right,6.2885,,199.2569,205.0566,space,5.7781,,205.0567,211.4456,0.134968171,-0.109309896,1,0,0,0.3727,compass_2,211.4458,213.6899,space,2.2285,,213.6901,213.6903,213.714,227.6573,0.18156467,-0.103403501,1,0,0,7.9339,compass,0,0,0,13,1,SoundStimuli/Perfect_EdSheeran_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,48901,1,2024-07-12_17h26.55.842,experiment,2024.1.5,60.24096386,,,MacIntel,,6691931c2c63981b064e1f0c,6691ad90ddd5c749f563592f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.6672,234.9053,0.214001013,0.268229167,1,0,0,1.2324,compass,0,1,1,26,1,SoundStimuli/TheSign_AceOfBase_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,48901,1,2024-07-12_17h26.55.842,experiment,2024.1.5,60.24096386,,,MacIntel,,6691931c2c63981b064e1f0c,6691ad90ddd5c749f563592f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.9158,241.2895,-0.184620949,-0.107703993,1,0,0,0.3667,compass,0,2,2,6,1,SoundStimuli/SaveYourTears_TheWeekndArianaGrande_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,48901,1,2024-07-12_17h26.55.842,experiment,2024.1.5,60.24096386,,,MacIntel,,6691931c2c63981b064e1f0c,6691ad90ddd5c749f563592f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.2996,247.7223,0.208553964,0.173867911,1,0,0,0.4161,compass,0,3,3,11,1,SoundStimuli/BlurredLines_RobinThicke_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,48901,1,2024-07-12_17h26.55.842,experiment,2024.1.5,60.24096386,,,MacIntel,,6691931c2c63981b064e1f0c,6691ad90ddd5c749f563592f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.7288,254.1396,0.20234375,-0.077130353,1,0,0,0.4001,compass,0,4,4,29,1,SoundStimuli/BetteDavisEyes_KimCarnes_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,48901,1,2024-07-12_17h26.55.842,experiment,2024.1.5,60.24096386,,,MacIntel,,6691931c2c63981b064e1f0c,6691ad90ddd5c749f563592f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.1479,266.1725,-0.079448785,-0.103323929,1,0,0,6.0177,compass,0,5,5,8,1,SoundStimuli/EndlessLove_DianaRossLionelRichie_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,48901,1,2024-07-12_17h26.55.842,experiment,2024.1.5,60.24096386,,,MacIntel,,6691931c2c63981b064e1f0c,6691ad90ddd5c749f563592f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.1816,274.4724,-0.109226707,-0.128613281,1,0,0,2.2842,compass,0,6,6,12,1,SoundStimuli/UnbreakMyHeart_ToniBraxton_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,48901,1,2024-07-12_17h26.55.842,experiment,2024.1.5,60.24096386,,,MacIntel,,6691931c2c63981b064e1f0c,6691ad90ddd5c749f563592f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.4791,280.7215,0.114022714,-0.194267216,1,0,0,0.233,compass,0,7,7,19,1,SoundStimuli/YouLightUpMyLife_DebbyBoone_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,48901,1,2024-07-12_17h26.55.842,experiment,2024.1.5,60.24096386,,,MacIntel,,6691931c2c63981b064e1f0c,6691ad90ddd5c749f563592f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.7301,287.3057,0.082114439,-0.080996817,1,0,0,0.5668,compass,0,8,8,24,1,SoundStimuli/Kiss_Prince_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,48901,1,2024-07-12_17h26.55.842,experiment,2024.1.5,60.24096386,,,MacIntel,,6691931c2c63981b064e1f0c,6691ad90ddd5c749f563592f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.3165,293.7221,0.294777199,0.29615162,1,0,0,0.3997,compass,0,9,9,22,1,SoundStimuli/Happy_PharellWilliams_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,48901,1,2024-07-12_17h26.55.842,experiment,2024.1.5,60.24096386,,,MacIntel,,6691931c2c63981b064e1f0c,6691ad90ddd5c749f563592f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.7279,300.8723,-0.11556713,0.122706887,1,0,0,1.1333,compass,0,10,10,33,1,SoundStimuli/TheBoyIsMine_BrandyMonica_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,48901,1,2024-07-12_17h26.55.842,experiment,2024.1.5,60.24096386,,,MacIntel,,6691931c2c63981b064e1f0c,6691ad90ddd5c749f563592f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.8787,307.6889,-0.090874566,0.055938947,1,0,0,0.7998,compass,0,11,11,9,1,SoundStimuli/HowDoILive_LeAnnRimes_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,48901,1,2024-07-12_17h26.55.842,experiment,2024.1.5,60.24096386,,,MacIntel,,6691931c2c63981b064e1f0c,6691ad90ddd5c749f563592f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.6893,314.6723,0.2057364,0.224866175,1,0,0,0.9666,compass,0,12,12,28,1,SoundStimuli/IWantToHoldYourHand_TheBeatles_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,48901,1,2024-07-12_17h26.55.842,experiment,2024.1.5,60.24096386,,,MacIntel,,6691931c2c63981b064e1f0c,6691ad90ddd5c749f563592f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.6786,323.9896,0.245876736,0.273766638,1,0,0,3.3004,compass,0,13,13,1,1,SoundStimuli/Smooth_SantanaRobThomas_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,48901,1,2024-07-12_17h26.55.842,experiment,2024.1.5,60.24096386,,,MacIntel,,6691931c2c63981b064e1f0c,6691ad90ddd5c749f563592f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.9967,330.3889,0.243876591,0.188465712,1,0,0,0.3841,compass,0,14,14,5,1,SoundStimuli/JoyToTheWorld_ThreeDogNight_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,48901,1,2024-07-12_17h26.55.842,experiment,2024.1.5,60.24096386,,,MacIntel,,6691931c2c63981b064e1f0c,6691ad90ddd5c749f563592f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.3954,338.6057,-0.132458044,-0.049971065,1,0,0,2.2,compass,0,15,15,16,1,SoundStimuli/ItsAllInTheGame_TommyEdwards_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,48901,1,2024-07-12_17h26.55.842,experiment,2024.1.5,60.24096386,,,MacIntel,,6691931c2c63981b064e1f0c,6691ad90ddd5c749f563592f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.6147,344.9057,-0.0880136,-0.095757378,1,0,0,0.2842,compass,0,16,16,4,1,SoundStimuli/Dreams_FleetwoodMac_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,48901,1,2024-07-12_17h26.55.842,experiment,2024.1.5,60.24096386,,,MacIntel,,6691931c2c63981b064e1f0c,6691ad90ddd5c749f563592f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.912,351.0721,-0.096191406,-0.05629702,1,0,0,0.1496,compass,0,17,17,21,1,SoundStimuli/BridgeOverTroubledWater_SimonAndGarfunkel_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,48901,1,2024-07-12_17h26.55.842,experiment,2024.1.5,60.24096386,,,MacIntel,,6691931c2c63981b064e1f0c,6691ad90ddd5c749f563592f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.0784,357.1718,-0.286686198,0.278573495,1,0,0,0.0828,compass,0,18,18,2,1,SoundStimuli/SmellsLikeTeenSpirit_Nirvana_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,48901,1,2024-07-12_17h26.55.842,experiment,2024.1.5,60.24096386,,,MacIntel,,6691931c2c63981b064e1f0c,6691ad90ddd5c749f563592f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.178,363.5056,0.231304253,0.227864583,1,0,0,0.3165,compass,0,19,19,0,1,SoundStimuli/GimmeShelter_RollingStones_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,48901,1,2024-07-12_17h26.55.842,experiment,2024.1.5,60.24096386,,,MacIntel,,6691931c2c63981b064e1f0c,6691ad90ddd5c749f563592f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.5169,370.3723,0.197265625,-0.212123843,1,0,0,0.85,compass,0,20,20,32,1,SoundStimuli/Dilemma_NellyKellyRowland_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,48901,1,2024-07-12_17h26.55.842,experiment,2024.1.5,60.24096386,,,MacIntel,,6691931c2c63981b064e1f0c,6691ad90ddd5c749f563592f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.3769,376.4724,-0.252264178,0.07890625,1,0,0,0.0833,compass,0,21,21,30,1,SoundStimuli/SomebodyThatIUsedtoKnow_Gotye_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,48901,1,2024-07-12_17h26.55.842,experiment,2024.1.5,60.24096386,,,MacIntel,,6691931c2c63981b064e1f0c,6691ad90ddd5c749f563592f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.4788,384.7224,0.242230903,0.311396846,1,0,0,2.2329,compass,0,22,22,20,1,SoundStimuli/FlashdanceWhatAFeeling_IreneCara_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,48901,1,2024-07-12_17h26.55.842,experiment,2024.1.5,60.24096386,,,MacIntel,,6691931c2c63981b064e1f0c,6691ad90ddd5c749f563592f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.729,391.139,0.266644965,0.215039062,1,0,0,0.4006,compass,0,23,23,27,1,SoundStimuli/EyeOfTheTiger_Survivor_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
