welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_trial.started,practice_trial.stopped,practice_slider.response,practice_slider.rt,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,play_sound.started,play_sound.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,orig_or_cover,rating.started,rating.stopped,slider.response,slider.rt,songs.thisRepN,songs.thisTrialN,songs.thisN,songs.thisIndex,songs.ran,song_id,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,survey.age,survey.musician,survey.music_making,survey.listen_time,survey.medium,survey.music_seeking,survey.music_choice,survey.activities,survey.question1.R&B,survey.question1.Ambient,survey.question1.Electronic (EDM),survey.question1.Country,survey.question1.Classical,survey.question1.Classic rock,survey.question1.Reggae,survey.question1.Latin,survey.question1.Disco,survey.question1.Hip hop,survey.question1.Folk/indie,survey.question1.Pop,survey.question1.Metal,survey.question1.Alternative rock,survey.question1.A cappella,survey.question1.Jazz,survey.other_genres,survey.genres_ranked.text1,survey.genres_ranked.text2,survey.genres_ranked.text3,survey.habit_change,survey.habits,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,experiment.ran,goodbye.started,goodbye.stopped
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2519.7868,2522.1698,5.235434799,2.3696,0,2,2,8,1,song_indices/SmellsLikeTeenSpirit_Nirvana.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2522.1706,2528.1032,0,0,0,0,1,SoundStimuli/StandByMe_BenEKing_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2528.1105,2534.1361,0,1,1,1,1,SoundStimuli/StandByMe_BenEKing_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2534.1362,2641.2484,5.032459859,107.0924,0,3,3,1,1,song_indices/StandByMe_BenEKing.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2641.2493,2647.7984,0,0,0,0,1,SoundStimuli/CrazyInLove_BeyonceFtJayZ_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2647.8085,2658.0469,0,1,1,1,1,SoundStimuli/CrazyInLove_BeyonceFtJayZ_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2658.0471,2730.8281,4.098983343,72.7572,0,4,4,3,1,song_indices/CrazyInLove_BeyonceFtJayZ.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2730.8292,2736.9105,0,0,0,0,1,SoundStimuli/GetUrFreakOn_MissyElliot_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2736.9214,2743.4945,0,1,1,1,1,SoundStimuli/GetUrFreakOn_MissyElliot_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2743.4946,2746.2275,3.074204682,2.7203,0,5,5,18,1,song_indices/GetUrFreakOn_MissyElliot.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2746.228,2752.2107,0,0,0,0,1,SoundStimuli/IWalkTheLine_JohnnyCash_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2752.2205,2759.3599,0,1,1,1,1,SoundStimuli/IWalkTheLine_JohnnyCash_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2759.3601,2782.1093,3.074204682,22.7352,0,6,6,17,1,song_indices/IWalkTheLine_JohnnyCash.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2782.11,2788.2084,0,0,0,0,1,SoundStimuli/GimmeShelter_RollingStones_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2788.2184,2794.4255,0,1,1,1,1,SoundStimuli/GimmeShelter_RollingStones_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2794.4256,2797.3256,2.975080657,2.8777,0,7,7,20,1,song_indices/GimmeShelter_RollingStones.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2797.3266,2803.2247,0,0,0,0,1,SoundStimuli/EyeOfTheTiger_Survivor_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2803.2338,2809.3583,0,1,1,1,1,SoundStimuli/EyeOfTheTiger_Survivor_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2809.3584,2875.4557,3.893194778,66.0796,0,8,8,11,1,song_indices/EyeOfTheTiger_Survivor.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2875.4565,2882.8218,0,0,0,0,1,SoundStimuli/Happy_PharellWilliams_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2882.8324,2890.1889,0,1,1,1,1,SoundStimuli/Happy_PharellWilliams_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2890.1894,2930.87,3.015737545,40.6566,0,9,9,7,1,song_indices/Happy_PharellWilliams.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2930.8721,2936.936,0,0,0,1,1,SoundStimuli/RockWithYou_MichaelJackson_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2936.9474,2943.2687,0,1,1,0,1,SoundStimuli/RockWithYou_MichaelJackson_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2943.2691,2946.5515,2.7530012,3.2717,0,10,10,16,1,song_indices/RockWithYou_MichaelJackson.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2946.5529,2952.8853,0,0,0,1,1,SoundStimuli/Stronger_KanyeWest_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2952.8959,2958.9513,0,1,1,0,1,SoundStimuli/Stronger_KanyeWest_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2958.9519,2965.5674,2.90820078,6.5922,0,11,11,9,1,song_indices/Stronger_KanyeWest.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2965.569,2971.8669,0,0,0,0,1,SoundStimuli/HeyYa_Outkast_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2971.8728,2980.7834,0,1,1,1,1,SoundStimuli/HeyYa_Outkast_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2980.7836,2985.0666,2.856064301,4.259,0,12,12,22,1,song_indices/HeyYa_Outkast.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2985.0678,2991.2837,0,0,0,0,1,SoundStimuli/TheBattleOfNewOrleans_JohnnyHorton_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2991.2945,2999.2667,0,1,1,1,1,SoundStimuli/TheBattleOfNewOrleans_JohnnyHorton_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2999.2674,3005.6815,2.137970813,6.3979,0,13,13,4,1,song_indices/TheBattleOfNewOrleans_JohnnyHorton.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3005.6833,3013.416,0,0,0,0,1,SoundStimuli/NoOne_AliciaKeys_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3013.4276,3019.6323,0,1,1,1,1,SoundStimuli/NoOne_AliciaKeys_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3019.6326,3032.5145,2.122355192,12.8593,0,14,14,19,1,song_indices/NoOne_AliciaKeys.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3032.5152,3038.9813,0,0,0,0,1,SoundStimuli/ShapeofYou_EdSheeran_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3038.9899,3045.2974,0,1,1,1,1,SoundStimuli/ShapeofYou_EdSheeran_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3045.2979,3094.8957,3.079691252,49.5865,0,15,15,21,1,song_indices/ShapeofYou_EdSheeran.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3094.8968,3101.0953,0,0,0,0,1,SoundStimuli/NoScrubs_TLC_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3101.1019,3107.2289,0,1,1,1,1,SoundStimuli/NoScrubs_TLC_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3107.2293,3112.6614,4.894310849,5.42,0,16,16,14,1,song_indices/NoScrubs_TLC.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3112.6629,3119.4109,0,0,0,0,1,SoundStimuli/PartyRockAnthem_LMFAO_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3119.4218,3126.1941,0,1,1,1,1,SoundStimuli/PartyRockAnthem_LMFAO_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3126.1952,3132.1111,4.789447029,5.9103,0,17,17,2,1,song_indices/PartyRockAnthem_LMFAO.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3132.1117,3138.4774,0,0,0,1,1,SoundStimuli/GoodGollyMissMolly_LittleRichard_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3138.4884,3144.5441,0,1,1,0,1,SoundStimuli/GoodGollyMissMolly_LittleRichard_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3144.5447,3182.0753,3.012895783,37.5117,0,18,18,0,1,song_indices/GoodGollyMissMolly_LittleRichard.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3182.0764,3188.3428,0,0,0,0,1,SoundStimuli/ItsAllInTheGame_TommyEdwards_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3188.354,3194.5752,0,1,1,1,1,SoundStimuli/ItsAllInTheGame_TommyEdwards_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3194.5756,3211.2742,3.077834259,16.6778,0,19,19,13,1,song_indices/ItsAllInTheGame_TommyEdwards.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3211.2752,3217.4911,0,0,0,0,1,SoundStimuli/BetteDavisEyes_KimCarnes_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
