welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_trial.started,practice_trial.stopped,practice_slider.response,practice_slider.rt,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,play_sound.started,play_sound.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,orig_or_cover,rating.started,rating.stopped,slider.response,slider.rt,songs.thisRepN,songs.thisTrialN,songs.thisN,songs.thisIndex,songs.ran,song_id,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,survey.age,survey.musician,survey.music_making,survey.listen_time,survey.medium,survey.music_seeking,survey.music_choice,survey.question1.Jazz,survey.question1.Pop,survey.question1.Hip hop,survey.question1.Folk/indie,survey.question1.A cappella,survey.question1.Country,survey.question1.Alternative rock,survey.question1.R&B,survey.question1.Ambient,survey.question1.Metal,survey.question1.Disco,survey.question1.Classical,survey.question1.Electronic (EDM),survey.question1.Reggae,survey.question1.Classic rock,survey.question1.Latin,survey.other_genres,survey.genres_ranked.text1,survey.genres_ranked.text2,survey.genres_ranked.text3,survey.habit_change,survey.habits,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,experiment.ran,goodbye.started,goodbye.stopped
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1153.7932,1161.1783,0,0,0,0,1,SoundStimuli/Happy_PharellWilliams_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1161.1947,1168.5599,0,1,1,1,1,SoundStimuli/Happy_PharellWilliams_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1168.5603,1171.0633,5.632119744,2.4833,0,6,6,7,1,song_indices/Happy_PharellWilliams.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1171.0646,1177.8564,0,0,0,1,1,SoundStimuli/PartyRockAnthem_LMFAO_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1177.8719,1184.6315,0,1,1,0,1,SoundStimuli/PartyRockAnthem_LMFAO_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1184.6318,1186.9407,5.632119744,2.2807,0,7,7,2,1,song_indices/PartyRockAnthem_LMFAO.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1186.943,1193.365,0,0,0,0,1,SoundStimuli/IWillAlwaysLoveYou_WhitneyHouston_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1193.3806,1199.2696,0,1,1,1,1,SoundStimuli/IWillAlwaysLoveYou_WhitneyHouston_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1199.2699,1201.9307,6.888186821,2.6374,0,8,8,10,1,song_indices/IWillAlwaysLoveYou_WhitneyHouston.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1201.9324,1208.0459,0,0,0,0,1,SoundStimuli/Stronger_KanyeWest_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1208.0623,1214.4106,0,1,1,1,1,SoundStimuli/Stronger_KanyeWest_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1214.4113,1215.4329,1.091552714,1.0013,0,9,9,9,1,song_indices/Stronger_KanyeWest.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1215.4374,1221.6037,0,0,0,1,1,SoundStimuli/NoScrubs_TLC_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1221.6194,1227.8205,0,1,1,0,1,SoundStimuli/NoScrubs_TLC_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1227.8207,1231.2944,4.711522304,3.4541,0,10,10,14,1,song_indices/NoScrubs_TLC.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1231.2984,1239.0573,0,0,0,0,1,SoundStimuli/NoOne_AliciaKeys_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1239.0738,1245.3035,0,1,1,1,1,SoundStimuli/NoOne_AliciaKeys_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1245.3039,1248.0789,3.143389718,2.7559,0,11,11,19,1,song_indices/NoOne_AliciaKeys.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1248.0834,1255.3412,0,0,0,0,1,SoundStimuli/UptownFunk_MarkRonson_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255.3584,1262.4107,0,1,1,1,1,SoundStimuli/UptownFunk_MarkRonson_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1262.411,1264.7392,6.958401823,2.3106,0,12,12,15,1,song_indices/UptownFunk_MarkRonson.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1264.7415,1271.1415,0,0,0,1,1,SoundStimuli/GoodGollyMissMolly_LittleRichard_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1271.1587,1277.3116,0,1,1,0,1,SoundStimuli/GoodGollyMissMolly_LittleRichard_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1277.3122,1279.7006,4.898762657,2.3648,0,13,13,0,1,song_indices/GoodGollyMissMolly_LittleRichard.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1279.7021,1285.3974,0,0,0,1,1,SoundStimuli/BetteDavisEyes_KimCarnes_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1285.4132,1291.6399,0,1,1,0,1,SoundStimuli/BetteDavisEyes_KimCarnes_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1291.6402,1294.0017,5.257639563,2.3405,0,14,14,5,1,song_indices/BetteDavisEyes_KimCarnes.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1294.0052,1300.4469,0,0,0,1,1,SoundStimuli/Fallin_AliciaKeys_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300.4638,1306.6857,0,1,1,0,1,SoundStimuli/Fallin_AliciaKeys_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1306.6862,1308.9403,5.717938021,2.235,0,15,15,12,1,song_indices/Fallin_AliciaKeys.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1308.9426,1314.9217,0,0,0,1,1,SoundStimuli/TheBoyIsMine_BrandyMonica_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1314.9405,1321.1965,0,1,1,0,1,SoundStimuli/TheBoyIsMine_BrandyMonica_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1321.1969,1323.0807,6.646335266,1.8648,0,16,16,6,1,song_indices/TheBoyIsMine_BrandyMonica.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1323.0823,1332.0644,0,0,0,1,1,SoundStimuli/HeyYa_Outkast_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1332.08,1338.4278,0,1,1,0,1,SoundStimuli/HeyYa_Outkast_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1338.428,1340.1125,2.152578586,1.6645,0,17,17,22,1,song_indices/HeyYa_Outkast.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1340.1154,1346.355,0,0,0,0,1,SoundStimuli/TheBattleOfNewOrleans_JohnnyHorton_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1346.371,1354.4287,0,1,1,1,1,SoundStimuli/TheBattleOfNewOrleans_JohnnyHorton_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1354.4289,1356.8785,4.188812315,2.4289,0,18,18,4,1,song_indices/TheBattleOfNewOrleans_JohnnyHorton.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1356.8817,1362.6544,0,0,0,1,1,SoundStimuli/SmellsLikeTeenSpirit_Nirvana_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1362.6555,1368.8995,0,1,1,0,1,SoundStimuli/SmellsLikeTeenSpirit_Nirvana_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1368.8997,1369.9098,6.661939066,0.9874,0,19,19,8,1,song_indices/SmellsLikeTeenSpirit_Nirvana.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1369.9141,1376.1562,0,0,0,1,1,SoundStimuli/GimmeShelter_RollingStones_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1376.1732,1382.269,0,1,1,0,1,SoundStimuli/GimmeShelter_RollingStones_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1382.2696,1383.1304,4.937771631,0.8396,0,20,20,20,1,song_indices/GimmeShelter_RollingStones.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1383.133,1389.0703,0,0,0,0,1,SoundStimuli/EyeOfTheTiger_Survivor_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1389.0861,1395.237,0,1,1,1,1,SoundStimuli/EyeOfTheTiger_Survivor_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1395.2406,1396.7312,4.368249721,1.4743,0,21,21,11,1,song_indices/EyeOfTheTiger_Survivor.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1396.7332,1406.9893,0,0,0,1,1,SoundStimuli/CrazyInLove_BeyonceFtJayZ_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1407.0068,1413.6017,0,1,1,0,1,SoundStimuli/CrazyInLove_BeyonceFtJayZ_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1413.6019,1416.5514,3.658299379,2.9269,0,22,22,3,1,song_indices/CrazyInLove_BeyonceFtJayZ.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1416.5521,1416.5524,,,,0,2,2,1,1,choose_song_b2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,Item 2,"In high school, I took voice lessons for one term and I was in the chorus for one year (maybe half a year). I participated in one concert performance. Otherwise, I listen to music non-stop most days and I enjoy live musical performances.
",Item 6,Mostly youtube and youtubeMusic,5,6,Sometimes,Often,Rarely,Never,Sometimes,Sometimes,Never,Often,Rarely,Never,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Instrumental?,R & B,Jazz,World,"I listen to less new stuff than I have in the past. As a youth, I'd say 75% of the music I listened to was new to me. Now, I'd say that number is more like 10-15% of my music is new to me.","I really listen to music when I am awake. It doesn't matter if I'm cooking, reading, working, I am listening to music unless I am actively watching visual media. Sometimes, I'm listening to music then too.",0,0,0,0,1,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1768.7396,1770.9908
