welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_trial.started,practice_trial.stopped,practice_slider.response,practice_slider.rt,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,play_sound.started,play_sound.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,orig_or_cover,rating.started,rating.stopped,slider.response,slider.rt,songs.thisRepN,songs.thisTrialN,songs.thisN,songs.thisIndex,songs.ran,song_id,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,survey.age,survey.musician,survey.music_making,survey.listen_time,survey.medium,survey.music_seeking,survey.music_choice,survey.activities,survey.question1.Jazz,survey.question1.Latin,survey.question1.A cappella,survey.question1.Country,survey.question1.Folk/indie,survey.question1.Classic rock,survey.question1.Metal,survey.question1.Electronic (EDM),survey.question1.Pop,survey.question1.R&B,survey.question1.Ambient,survey.question1.Disco,survey.question1.Classical,survey.question1.Reggae,survey.question1.Hip hop,survey.question1.Alternative rock,survey.other_genres,survey.genres_ranked.text1,survey.genres_ranked.text2,survey.genres_ranked.text3,survey.habit_change,survey.habits,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,experiment.ran,goodbye.started,goodbye.stopped
,,,,,982727,001,2024-06-17_09h53.37.808,experiment,2024.1.5,Win32,59.88023952,66563e4da8bbe2b119755a50,667045947eb812cbdacbf325,66704dce3a476df4203072c2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.7874,279.8858,0,1,1,1,1,SoundStimuli/BlurredLines_RobinThicke_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,982727,001,2024-06-17_09h53.37.808,experiment,2024.1.5,Win32,59.88023952,66563e4da8bbe2b119755a50,667045947eb812cbdacbf325,66704dce3a476df4203072c2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.8863,281.3866,4.9875,1.4774,0,13,13,9,1,song_indices/BlurredLines_RobinThicke.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,982727,001,2024-06-17_09h53.37.808,experiment,2024.1.5,Win32,59.88023952,66563e4da8bbe2b119755a50,667045947eb812cbdacbf325,66704dce3a476df4203072c2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.3874,288.2276,0,0,0,1,1,SoundStimuli/PokerFace_LadyGaga_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,982727,001,2024-06-17_09h53.37.808,experiment,2024.1.5,Win32,59.88023952,66563e4da8bbe2b119755a50,667045947eb812cbdacbf325,66704dce3a476df4203072c2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.2435,295.264,0,1,1,0,1,SoundStimuli/PokerFace_LadyGaga_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,982727,001,2024-06-17_09h53.37.808,experiment,2024.1.5,Win32,59.88023952,66563e4da8bbe2b119755a50,667045947eb812cbdacbf325,66704dce3a476df4203072c2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.2642,297.0035,4.870833333,1.7165,0,14,14,23,1,song_indices/PokerFace_LadyGaga.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,982727,001,2024-06-17_09h53.37.808,experiment,2024.1.5,Win32,59.88023952,66563e4da8bbe2b119755a50,667045947eb812cbdacbf325,66704dce3a476df4203072c2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.004,304.5282,0,0,0,1,1,SoundStimuli/TikTok_Kesha_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,982727,001,2024-06-17_09h53.37.808,experiment,2024.1.5,Win32,59.88023952,66563e4da8bbe2b119755a50,667045947eb812cbdacbf325,66704dce3a476df4203072c2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.5369,310.7517,0,1,1,0,1,SoundStimuli/TikTok_Kesha_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,982727,001,2024-06-17_09h53.37.808,experiment,2024.1.5,Win32,59.88023952,66563e4da8bbe2b119755a50,667045947eb812cbdacbf325,66704dce3a476df4203072c2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.752,312.0207,1.966666667,1.2557,0,15,15,3,1,song_indices/TikTok_Kesha.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,982727,001,2024-06-17_09h53.37.808,experiment,2024.1.5,Win32,59.88023952,66563e4da8bbe2b119755a50,667045947eb812cbdacbf325,66704dce3a476df4203072c2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.022,317.8925,0,0,0,1,1,SoundStimuli/SaveYourTears_TheWeekndArianaGrande_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,982727,001,2024-06-17_09h53.37.808,experiment,2024.1.5,Win32,59.88023952,66563e4da8bbe2b119755a50,667045947eb812cbdacbf325,66704dce3a476df4203072c2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.9069,324.0996,0,1,1,0,1,SoundStimuli/SaveYourTears_TheWeekndArianaGrande_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,982727,001,2024-06-17_09h53.37.808,experiment,2024.1.5,Win32,59.88023952,66563e4da8bbe2b119755a50,667045947eb812cbdacbf325,66704dce3a476df4203072c2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.0999,324.818,1.45,0.7072,0,16,16,12,1,song_indices/SaveYourTears_TheWeekndArianaGrande.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,982727,001,2024-06-17_09h53.37.808,experiment,2024.1.5,Win32,59.88023952,66563e4da8bbe2b119755a50,667045947eb812cbdacbf325,66704dce3a476df4203072c2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.8191,330.3394,0,0,0,1,1,SoundStimuli/LeFreak_Chic_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,982727,001,2024-06-17_09h53.37.808,experiment,2024.1.5,Win32,59.88023952,66563e4da8bbe2b119755a50,667045947eb812cbdacbf325,66704dce3a476df4203072c2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.3541,336.379,0,1,1,0,1,SoundStimuli/LeFreak_Chic_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,982727,001,2024-06-17_09h53.37.808,experiment,2024.1.5,Win32,59.88023952,66563e4da8bbe2b119755a50,667045947eb812cbdacbf325,66704dce3a476df4203072c2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.3793,339.1989,5.245833333,2.8042,0,17,17,11,1,song_indices/LeFreak_Chic.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,982727,001,2024-06-17_09h53.37.808,experiment,2024.1.5,Win32,59.88023952,66563e4da8bbe2b119755a50,667045947eb812cbdacbf325,66704dce3a476df4203072c2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.2003,345.6892,0,0,0,0,1,SoundStimuli/BlindingLights_TheWeeknd_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,982727,001,2024-06-17_09h53.37.808,experiment,2024.1.5,Win32,59.88023952,66563e4da8bbe2b119755a50,667045947eb812cbdacbf325,66704dce3a476df4203072c2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.7062,352.5096,0,1,1,1,1,SoundStimuli/BlindingLights_TheWeeknd_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,982727,001,2024-06-17_09h53.37.808,experiment,2024.1.5,Win32,59.88023952,66563e4da8bbe2b119755a50,667045947eb812cbdacbf325,66704dce3a476df4203072c2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.5099,353.7156,4.845833333,1.1832,0,18,18,21,1,song_indices/BlindingLights_TheWeeknd.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,982727,001,2024-06-17_09h53.37.808,experiment,2024.1.5,Win32,59.88023952,66563e4da8bbe2b119755a50,667045947eb812cbdacbf325,66704dce3a476df4203072c2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.717,359.721,0,0,0,0,1,SoundStimuli/Levitating_DuaLipa_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,982727,001,2024-06-17_09h53.37.808,experiment,2024.1.5,Win32,59.88023952,66563e4da8bbe2b119755a50,667045947eb812cbdacbf325,66704dce3a476df4203072c2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.7325,365.4438,0,1,1,1,1,SoundStimuli/Levitating_DuaLipa_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,982727,001,2024-06-17_09h53.37.808,experiment,2024.1.5,Win32,59.88023952,66563e4da8bbe2b119755a50,667045947eb812cbdacbf325,66704dce3a476df4203072c2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.4443,366.9785,1.0375,1.5174,0,19,19,10,1,song_indices/Levitating_DuaLipa.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,982727,001,2024-06-17_09h53.37.808,experiment,2024.1.5,Win32,59.88023952,66563e4da8bbe2b119755a50,667045947eb812cbdacbf325,66704dce3a476df4203072c2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.9802,373.0352,0,0,0,0,1,SoundStimuli/TossinAndTurnin_BobbyLewis_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,982727,001,2024-06-17_09h53.37.808,experiment,2024.1.5,Win32,59.88023952,66563e4da8bbe2b119755a50,667045947eb812cbdacbf325,66704dce3a476df4203072c2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.044,379.1583,0,1,1,1,1,SoundStimuli/TossinAndTurnin_BobbyLewis_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,982727,001,2024-06-17_09h53.37.808,experiment,2024.1.5,Win32,59.88023952,66563e4da8bbe2b119755a50,667045947eb812cbdacbf325,66704dce3a476df4203072c2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.1586,382.0828,1.041666667,2.9147,0,20,20,13,1,song_indices/TossinAndTurnin_BobbyLewis.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,982727,001,2024-06-17_09h53.37.808,experiment,2024.1.5,Win32,59.88023952,66563e4da8bbe2b119755a50,667045947eb812cbdacbf325,66704dce3a476df4203072c2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.0841,388.001,0,0,0,1,1,SoundStimuli/Irreplaceable_Beyonce_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,982727,001,2024-06-17_09h53.37.808,experiment,2024.1.5,Win32,59.88023952,66563e4da8bbe2b119755a50,667045947eb812cbdacbf325,66704dce3a476df4203072c2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.0095,393.8748,0,1,1,0,1,SoundStimuli/Irreplaceable_Beyonce_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,982727,001,2024-06-17_09h53.37.808,experiment,2024.1.5,Win32,59.88023952,66563e4da8bbe2b119755a50,667045947eb812cbdacbf325,66704dce3a476df4203072c2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.8754,396.7272,3.966666667,2.8296,0,21,21,19,1,song_indices/Irreplaceable_Beyonce.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,982727,001,2024-06-17_09h53.37.808,experiment,2024.1.5,Win32,59.88023952,66563e4da8bbe2b119755a50,667045947eb812cbdacbf325,66704dce3a476df4203072c2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.7288,402.8338,0,0,0,0,1,SoundStimuli/UnbreakMyHeart_ToniBraxton_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,982727,001,2024-06-17_09h53.37.808,experiment,2024.1.5,Win32,59.88023952,66563e4da8bbe2b119755a50,667045947eb812cbdacbf325,66704dce3a476df4203072c2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.8471,406.8214,0,1,1,1,1,SoundStimuli/UnbreakMyHeart_ToniBraxton_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,982727,001,2024-06-17_09h53.37.808,experiment,2024.1.5,Win32,59.88023952,66563e4da8bbe2b119755a50,667045947eb812cbdacbf325,66704dce3a476df4203072c2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.8217,412.761,1.05,5.9204,0,22,22,16,1,song_indices/UnbreakMyHeart_ToniBraxton.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,982727,001,2024-06-17_09h53.37.808,experiment,2024.1.5,Win32,59.88023952,66563e4da8bbe2b119755a50,667045947eb812cbdacbf325,66704dce3a476df4203072c2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.7627,419.068,0,0,0,0,1,SoundStimuli/LetsGetItOn_MarvinGaye_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,982727,001,2024-06-17_09h53.37.808,experiment,2024.1.5,Win32,59.88023952,66563e4da8bbe2b119755a50,667045947eb812cbdacbf325,66704dce3a476df4203072c2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.0842,425.7252,0,1,1,1,1,SoundStimuli/LetsGetItOn_MarvinGaye_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,982727,001,2024-06-17_09h53.37.808,experiment,2024.1.5,Win32,59.88023952,66563e4da8bbe2b119755a50,667045947eb812cbdacbf325,66704dce3a476df4203072c2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.7256,433.033,1.191666667,7.2935,0,23,23,20,1,song_indices/LetsGetItOn_MarvinGaye.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,982727,001,2024-06-17_09h53.37.808,experiment,2024.1.5,Win32,59.88023952,66563e4da8bbe2b119755a50,667045947eb812cbdacbf325,66704dce3a476df4203072c2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.0339,436.2702,space,3.2039,,0,0,0,2,1,choose_song_b3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,982727,001,2024-06-17_09h53.37.808,experiment,2024.1.5,Win32,59.88023952,66563e4da8bbe2b119755a50,667045947eb812cbdacbf325,66704dce3a476df4203072c2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.282,442.3435,0,0,0,1,1,SoundStimuli/RockWithYou_MichaelJackson_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,982727,001,2024-06-17_09h53.37.808,experiment,2024.1.5,Win32,59.88023952,66563e4da8bbe2b119755a50,667045947eb812cbdacbf325,66704dce3a476df4203072c2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.3562,448.6662,0,1,1,0,1,SoundStimuli/RockWithYou_MichaelJackson_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,982727,001,2024-06-17_09h53.37.808,experiment,2024.1.5,Win32,59.88023952,66563e4da8bbe2b119755a50,667045947eb812cbdacbf325,66704dce3a476df4203072c2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.6663,450.4451,2.516666667,1.7698,0,0,0,16,1,song_indices/RockWithYou_MichaelJackson.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,982727,001,2024-06-17_09h53.37.808,experiment,2024.1.5,Win32,59.88023952,66563e4da8bbe2b119755a50,667045947eb812cbdacbf325,66704dce3a476df4203072c2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.4457,456.5082,0,0,0,0,1,SoundStimuli/GetUrFreakOn_MissyElliot_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,982727,001,2024-06-17_09h53.37.808,experiment,2024.1.5,Win32,59.88023952,66563e4da8bbe2b119755a50,667045947eb812cbdacbf325,66704dce3a476df4203072c2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.5167,463.0988,0,1,1,1,1,SoundStimuli/GetUrFreakOn_MissyElliot_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,982727,001,2024-06-17_09h53.37.808,experiment,2024.1.5,Win32,59.88023952,66563e4da8bbe2b119755a50,667045947eb812cbdacbf325,66704dce3a476df4203072c2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463.099,466.1807,4.216666667,3.0654,0,1,1,18,1,song_indices/GetUrFreakOn_MissyElliot.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,982727,001,2024-06-17_09h53.37.808,experiment,2024.1.5,Win32,59.88023952,66563e4da8bbe2b119755a50,667045947eb812cbdacbf325,66704dce3a476df4203072c2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466.1812,472.4421,0,0,0,0,1,SoundStimuli/ItsAllInTheGame_TommyEdwards_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,982727,001,2024-06-17_09h53.37.808,experiment,2024.1.5,Win32,59.88023952,66563e4da8bbe2b119755a50,667045947eb812cbdacbf325,66704dce3a476df4203072c2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.4573,478.6818,0,1,1,1,1,SoundStimuli/ItsAllInTheGame_TommyEdwards_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,982727,001,2024-06-17_09h53.37.808,experiment,2024.1.5,Win32,59.88023952,66563e4da8bbe2b119755a50,667045947eb812cbdacbf325,66704dce3a476df4203072c2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.6823,480.6793,4.666666667,1.9876,0,2,2,13,1,song_indices/ItsAllInTheGame_TommyEdwards.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,982727,001,2024-06-17_09h53.37.808,experiment,2024.1.5,Win32,59.88023952,66563e4da8bbe2b119755a50,667045947eb812cbdacbf325,66704dce3a476df4203072c2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.6799,486.9573,0,0,0,0,1,SoundStimuli/HeyYa_Outkast_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,982727,001,2024-06-17_09h53.37.808,experiment,2024.1.5,Win32,59.88023952,66563e4da8bbe2b119755a50,667045947eb812cbdacbf325,66704dce3a476df4203072c2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.9696,495.8836,0,1,1,1,1,SoundStimuli/HeyYa_Outkast_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,982727,001,2024-06-17_09h53.37.808,experiment,2024.1.5,Win32,59.88023952,66563e4da8bbe2b119755a50,667045947eb812cbdacbf325,66704dce3a476df4203072c2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.8839,496.7511,2.216666667,0.8512,0,3,3,22,1,song_indices/HeyYa_Outkast.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,982727,001,2024-06-17_09h53.37.808,experiment,2024.1.5,Win32,59.88023952,66563e4da8bbe2b119755a50,667045947eb812cbdacbf325,66704dce3a476df4203072c2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.7524,504.1094,0,0,0,0,1,SoundStimuli/Happy_PharellWilliams_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,982727,001,2024-06-17_09h53.37.808,experiment,2024.1.5,Win32,59.88023952,66563e4da8bbe2b119755a50,667045947eb812cbdacbf325,66704dce3a476df4203072c2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.1306,511.4956,0,1,1,1,1,SoundStimuli/Happy_PharellWilliams_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,982727,001,2024-06-17_09h53.37.808,experiment,2024.1.5,Win32,59.88023952,66563e4da8bbe2b119755a50,667045947eb812cbdacbf325,66704dce3a476df4203072c2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.4957,512.1519,6.2125,0.6461,0,4,4,7,1,song_indices/Happy_PharellWilliams.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,982727,001,2024-06-17_09h53.37.808,experiment,2024.1.5,Win32,59.88023952,66563e4da8bbe2b119755a50,667045947eb812cbdacbf325,66704dce3a476df4203072c2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.1531,518.2746,0,0,0,1,1,SoundStimuli/EyeOfTheTiger_Survivor_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,982727,001,2024-06-17_09h53.37.808,experiment,2024.1.5,Win32,59.88023952,66563e4da8bbe2b119755a50,667045947eb812cbdacbf325,66704dce3a476df4203072c2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.2841,524.1808,0,1,1,0,1,SoundStimuli/EyeOfTheTiger_Survivor_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,982727,001,2024-06-17_09h53.37.808,experiment,2024.1.5,Win32,59.88023952,66563e4da8bbe2b119755a50,667045947eb812cbdacbf325,66704dce3a476df4203072c2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.1812,533.4073,5.508333333,9.1978,0,5,5,11,1,song_indices/EyeOfTheTiger_Survivor.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,982727,001,2024-06-17_09h53.37.808,experiment,2024.1.5,Win32,59.88023952,66563e4da8bbe2b119755a50,667045947eb812cbdacbf325,66704dce3a476df4203072c2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533.4092,539.7977,0,0,0,0,1,SoundStimuli/IWillAlwaysLoveYou_WhitneyHouston_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,982727,001,2024-06-17_09h53.37.808,experiment,2024.1.5,Win32,59.88023952,66563e4da8bbe2b119755a50,667045947eb812cbdacbf325,66704dce3a476df4203072c2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.8074,545.6537,0,1,1,1,1,SoundStimuli/IWillAlwaysLoveYou_WhitneyHouston_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,982727,001,2024-06-17_09h53.37.808,experiment,2024.1.5,Win32,59.88023952,66563e4da8bbe2b119755a50,667045947eb812cbdacbf325,66704dce3a476df4203072c2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.654,598.7108,6.983333333,53.0386,0,6,6,10,1,song_indices/IWillAlwaysLoveYou_WhitneyHouston.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,982727,001,2024-06-17_09h53.37.808,experiment,2024.1.5,Win32,59.88023952,66563e4da8bbe2b119755a50,667045947eb812cbdacbf325,66704dce3a476df4203072c2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598.7121,604.9342,0,0,0,0,1,SoundStimuli/TheBattleOfNewOrleans_JohnnyHorton_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
