welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_trial.started,practice_trial.stopped,practice_slider.response,practice_slider.rt,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,play_sound.started,play_sound.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,orig_or_cover,rating.started,rating.stopped,slider.response,slider.rt,songs.thisRepN,songs.thisTrialN,songs.thisN,songs.thisIndex,songs.ran,song_id,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,survey.age,survey.musician,survey.music_making,survey.listen_time,survey.medium,survey.music_seeking,survey.music_choice,survey.activities,survey.question1.Folk/indie,survey.question1.R&B,survey.question1.Classical,survey.question1.Latin,survey.question1.Pop,survey.question1.A cappella,survey.question1.Metal,survey.question1.Classic rock,survey.question1.Alternative rock,survey.question1.Reggae,survey.question1.Country,survey.question1.Jazz,survey.question1.Ambient,survey.question1.Hip hop,survey.question1.Disco,survey.question1.Electronic (EDM),survey.other_genres,survey.genres_ranked.text1,survey.genres_ranked.text2,survey.genres_ranked.text3,survey.habit_change,survey.habits,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,experiment.ran,goodbye.started,goodbye.stopped
,,,,,418264,001,2024-06-14_11h20.10.541,experiment,2024.1.5,MacIntel,59.88023952,664614c87025e6f51aae8ea4,666b5f73dbba3f0cd916b177,666c6d8d33aa95ee79c11bc5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.3904,288.7177,0,1,1,0,1,SoundStimuli/RockWithYou_MichaelJackson_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,418264,001,2024-06-14_11h20.10.541,experiment,2024.1.5,MacIntel,59.88023952,664614c87025e6f51aae8ea4,666b5f73dbba3f0cd916b177,666c6d8d33aa95ee79c11bc5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.7179,289.7675,4.329765625,1.0381,0,12,12,16,1,song_indices/RockWithYou_MichaelJackson.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,418264,001,2024-06-14_11h20.10.541,experiment,2024.1.5,MacIntel,59.88023952,664614c87025e6f51aae8ea4,666b5f73dbba3f0cd916b177,666c6d8d33aa95ee79c11bc5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.7683,295.5339,0,0,0,1,1,SoundStimuli/SmellsLikeTeenSpirit_Nirvana_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,418264,001,2024-06-14_11h20.10.541,experiment,2024.1.5,MacIntel,59.88023952,664614c87025e6f51aae8ea4,666b5f73dbba3f0cd916b177,666c6d8d33aa95ee79c11bc5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.5441,301.7508,0,1,1,0,1,SoundStimuli/SmellsLikeTeenSpirit_Nirvana_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,418264,001,2024-06-14_11h20.10.541,experiment,2024.1.5,MacIntel,59.88023952,664614c87025e6f51aae8ea4,666b5f73dbba3f0cd916b177,666c6d8d33aa95ee79c11bc5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.751,302.9509,6.953255208,1.1868,0,13,13,8,1,song_indices/SmellsLikeTeenSpirit_Nirvana.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,418264,001,2024-06-14_11h20.10.541,experiment,2024.1.5,MacIntel,59.88023952,664614c87025e6f51aae8ea4,666b5f73dbba3f0cd916b177,666c6d8d33aa95ee79c11bc5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.9518,309.2687,0,0,0,1,1,SoundStimuli/ShapeofYou_EdSheeran_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,418264,001,2024-06-14_11h20.10.541,experiment,2024.1.5,MacIntel,59.88023952,664614c87025e6f51aae8ea4,666b5f73dbba3f0cd916b177,666c6d8d33aa95ee79c11bc5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.2805,315.735,0,1,1,0,1,SoundStimuli/ShapeofYou_EdSheeran_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,418264,001,2024-06-14_11h20.10.541,experiment,2024.1.5,MacIntel,59.88023952,664614c87025e6f51aae8ea4,666b5f73dbba3f0cd916b177,666c6d8d33aa95ee79c11bc5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.7351,316.9685,3.533125,1.2234,0,14,14,21,1,song_indices/ShapeofYou_EdSheeran.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,418264,001,2024-06-14_11h20.10.541,experiment,2024.1.5,MacIntel,59.88023952,664614c87025e6f51aae8ea4,666b5f73dbba3f0cd916b177,666c6d8d33aa95ee79c11bc5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.969,323.1859,0,0,0,1,1,SoundStimuli/NoOne_AliciaKeys_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,418264,001,2024-06-14_11h20.10.541,experiment,2024.1.5,MacIntel,59.88023952,664614c87025e6f51aae8ea4,666b5f73dbba3f0cd916b177,666c6d8d33aa95ee79c11bc5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.1966,330.9181,0,1,1,0,1,SoundStimuli/NoOne_AliciaKeys_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,418264,001,2024-06-14_11h20.10.541,experiment,2024.1.5,MacIntel,59.88023952,664614c87025e6f51aae8ea4,666b5f73dbba3f0cd916b177,666c6d8d33aa95ee79c11bc5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.9183,331.6028,2.939713542,0.6615,0,15,15,19,1,song_indices/NoOne_AliciaKeys.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,418264,001,2024-06-14_11h20.10.541,experiment,2024.1.5,MacIntel,59.88023952,664614c87025e6f51aae8ea4,666b5f73dbba3f0cd916b177,666c6d8d33aa95ee79c11bc5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.6042,337.6698,0,0,0,0,1,SoundStimuli/GoodGollyMissMolly_LittleRichard_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,418264,001,2024-06-14_11h20.10.541,experiment,2024.1.5,MacIntel,59.88023952,664614c87025e6f51aae8ea4,666b5f73dbba3f0cd916b177,666c6d8d33aa95ee79c11bc5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.681,344.0366,0,1,1,1,1,SoundStimuli/GoodGollyMissMolly_LittleRichard_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,418264,001,2024-06-14_11h20.10.541,experiment,2024.1.5,MacIntel,59.88023952,664614c87025e6f51aae8ea4,666b5f73dbba3f0cd916b177,666c6d8d33aa95ee79c11bc5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.0368,345.1024,5.579479167,1.0428,0,16,16,0,1,song_indices/GoodGollyMissMolly_LittleRichard.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,418264,001,2024-06-14_11h20.10.541,experiment,2024.1.5,MacIntel,59.88023952,664614c87025e6f51aae8ea4,666b5f73dbba3f0cd916b177,666c6d8d33aa95ee79c11bc5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.1034,351.6868,0,0,0,1,1,SoundStimuli/GetUrFreakOn_MissyElliot_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,418264,001,2024-06-14_11h20.10.541,experiment,2024.1.5,MacIntel,59.88023952,664614c87025e6f51aae8ea4,666b5f73dbba3f0cd916b177,666c6d8d33aa95ee79c11bc5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.6985,357.7703,0,1,1,0,1,SoundStimuli/GetUrFreakOn_MissyElliot_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,418264,001,2024-06-14_11h20.10.541,experiment,2024.1.5,MacIntel,59.88023952,664614c87025e6f51aae8ea4,666b5f73dbba3f0cd916b177,666c6d8d33aa95ee79c11bc5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.7704,358.37,3.738151042,0.5871,0,17,17,18,1,song_indices/GetUrFreakOn_MissyElliot.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,418264,001,2024-06-14_11h20.10.541,experiment,2024.1.5,MacIntel,59.88023952,664614c87025e6f51aae8ea4,666b5f73dbba3f0cd916b177,666c6d8d33aa95ee79c11bc5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.371,364.2705,0,0,0,0,1,SoundStimuli/EyeOfTheTiger_Survivor_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,418264,001,2024-06-14_11h20.10.541,experiment,2024.1.5,MacIntel,59.88023952,664614c87025e6f51aae8ea4,666b5f73dbba3f0cd916b177,666c6d8d33aa95ee79c11bc5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.2805,370.4029,0,1,1,1,1,SoundStimuli/EyeOfTheTiger_Survivor_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,418264,001,2024-06-14_11h20.10.541,experiment,2024.1.5,MacIntel,59.88023952,664614c87025e6f51aae8ea4,666b5f73dbba3f0cd916b177,666c6d8d33aa95ee79c11bc5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.4031,371.0707,5.591354167,0.655,0,18,18,11,1,song_indices/EyeOfTheTiger_Survivor.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,418264,001,2024-06-14_11h20.10.541,experiment,2024.1.5,MacIntel,59.88023952,664614c87025e6f51aae8ea4,666b5f73dbba3f0cd916b177,666c6d8d33aa95ee79c11bc5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.0716,377.4542,0,0,0,0,1,SoundStimuli/IWillAlwaysLoveYou_WhitneyHouston_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,418264,001,2024-06-14_11h20.10.541,experiment,2024.1.5,MacIntel,59.88023952,664614c87025e6f51aae8ea4,666b5f73dbba3f0cd916b177,666c6d8d33aa95ee79c11bc5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.4652,383.3051,0,1,1,1,1,SoundStimuli/IWillAlwaysLoveYou_WhitneyHouston_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,418264,001,2024-06-14_11h20.10.541,experiment,2024.1.5,MacIntel,59.88023952,664614c87025e6f51aae8ea4,666b5f73dbba3f0cd916b177,666c6d8d33aa95ee79c11bc5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.3053,384.1711,6.951875,0.8536,0,19,19,10,1,song_indices/IWillAlwaysLoveYou_WhitneyHouston.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,418264,001,2024-06-14_11h20.10.541,experiment,2024.1.5,MacIntel,59.88023952,664614c87025e6f51aae8ea4,666b5f73dbba3f0cd916b177,666c6d8d33aa95ee79c11bc5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.1718,390.9551,0,0,0,1,1,SoundStimuli/PartyRockAnthem_LMFAO_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,418264,001,2024-06-14_11h20.10.541,experiment,2024.1.5,MacIntel,59.88023952,664614c87025e6f51aae8ea4,666b5f73dbba3f0cd916b177,666c6d8d33aa95ee79c11bc5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.9659,397.7044,0,1,1,0,1,SoundStimuli/PartyRockAnthem_LMFAO_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,418264,001,2024-06-14_11h20.10.541,experiment,2024.1.5,MacIntel,59.88023952,664614c87025e6f51aae8ea4,666b5f73dbba3f0cd916b177,666c6d8d33aa95ee79c11bc5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.7045,398.2218,4.4721875,0.5049,0,20,20,2,1,song_indices/PartyRockAnthem_LMFAO.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,418264,001,2024-06-14_11h20.10.541,experiment,2024.1.5,MacIntel,59.88023952,664614c87025e6f51aae8ea4,666b5f73dbba3f0cd916b177,666c6d8d33aa95ee79c11bc5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.2229,404.1548,0,0,0,0,1,SoundStimuli/StandByMe_BenEKing_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,418264,001,2024-06-14_11h20.10.541,experiment,2024.1.5,MacIntel,59.88023952,664614c87025e6f51aae8ea4,666b5f73dbba3f0cd916b177,666c6d8d33aa95ee79c11bc5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.1659,410.1889,0,1,1,1,1,SoundStimuli/StandByMe_BenEKing_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,418264,001,2024-06-14_11h20.10.541,experiment,2024.1.5,MacIntel,59.88023952,664614c87025e6f51aae8ea4,666b5f73dbba3f0cd916b177,666c6d8d33aa95ee79c11bc5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.1891,411.2379,2.000052083,1.0368,0,21,21,1,1,song_indices/StandByMe_BenEKing.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,418264,001,2024-06-14_11h20.10.541,experiment,2024.1.5,MacIntel,59.88023952,664614c87025e6f51aae8ea4,666b5f73dbba3f0cd916b177,666c6d8d33aa95ee79c11bc5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.2389,417.3229,0,0,0,0,1,SoundStimuli/GimmeShelter_RollingStones_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,418264,001,2024-06-14_11h20.10.541,experiment,2024.1.5,MacIntel,59.88023952,664614c87025e6f51aae8ea4,666b5f73dbba3f0cd916b177,666c6d8d33aa95ee79c11bc5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.3354,423.5396,0,1,1,1,1,SoundStimuli/GimmeShelter_RollingStones_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,418264,001,2024-06-14_11h20.10.541,experiment,2024.1.5,MacIntel,59.88023952,664614c87025e6f51aae8ea4,666b5f73dbba3f0cd916b177,666c6d8d33aa95ee79c11bc5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.5399,424.3727,2.962317708,0.8214,0,22,22,20,1,song_indices/GimmeShelter_RollingStones.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,418264,001,2024-06-14_11h20.10.541,experiment,2024.1.5,MacIntel,59.88023952,664614c87025e6f51aae8ea4,666b5f73dbba3f0cd916b177,666c6d8d33aa95ee79c11bc5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.3746,427.6733,space,3.2898,,0,0,0,1,1,choose_song_b2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,418264,001,2024-06-14_11h20.10.541,experiment,2024.1.5,MacIntel,59.88023952,664614c87025e6f51aae8ea4,666b5f73dbba3f0cd916b177,666c6d8d33aa95ee79c11bc5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.6746,433.74,0,0,0,0,1,SoundStimuli/TossinAndTurnin_BobbyLewis_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,418264,001,2024-06-14_11h20.10.541,experiment,2024.1.5,MacIntel,59.88023952,664614c87025e6f51aae8ea4,666b5f73dbba3f0cd916b177,666c6d8d33aa95ee79c11bc5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.7503,439.8556,0,1,1,1,1,SoundStimuli/TossinAndTurnin_BobbyLewis_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,418264,001,2024-06-14_11h20.10.541,experiment,2024.1.5,MacIntel,59.88023952,664614c87025e6f51aae8ea4,666b5f73dbba3f0cd916b177,666c6d8d33aa95ee79c11bc5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.8556,440.4898,2.138932292,0.6194,0,0,0,13,1,song_indices/TossinAndTurnin_BobbyLewis.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,418264,001,2024-06-14_11h20.10.541,experiment,2024.1.5,MacIntel,59.88023952,664614c87025e6f51aae8ea4,666b5f73dbba3f0cd916b177,666c6d8d33aa95ee79c11bc5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.4902,446.0072,0,0,0,1,1,SoundStimuli/LeFreak_Chic_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,418264,001,2024-06-14_11h20.10.541,experiment,2024.1.5,MacIntel,59.88023952,664614c87025e6f51aae8ea4,666b5f73dbba3f0cd916b177,666c6d8d33aa95ee79c11bc5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.0196,452.0406,0,1,1,0,1,SoundStimuli/LeFreak_Chic_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,418264,001,2024-06-14_11h20.10.541,experiment,2024.1.5,MacIntel,59.88023952,664614c87025e6f51aae8ea4,666b5f73dbba3f0cd916b177,666c6d8d33aa95ee79c11bc5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.0407,452.9406,5.676614583,0.8786,0,1,1,11,1,song_indices/LeFreak_Chic.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,418264,001,2024-06-14_11h20.10.541,experiment,2024.1.5,MacIntel,59.88023952,664614c87025e6f51aae8ea4,666b5f73dbba3f0cd916b177,666c6d8d33aa95ee79c11bc5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.9417,458.8241,0,0,0,0,1,SoundStimuli/Irreplaceable_Beyonce_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,418264,001,2024-06-14_11h20.10.541,experiment,2024.1.5,MacIntel,59.88023952,664614c87025e6f51aae8ea4,666b5f73dbba3f0cd916b177,666c6d8d33aa95ee79c11bc5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.8342,464.7404,0,1,1,1,1,SoundStimuli/Irreplaceable_Beyonce_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,418264,001,2024-06-14_11h20.10.541,experiment,2024.1.5,MacIntel,59.88023952,664614c87025e6f51aae8ea4,666b5f73dbba3f0cd916b177,666c6d8d33aa95ee79c11bc5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464.7406,466.8411,4.033489583,2.088,0,2,2,19,1,song_indices/Irreplaceable_Beyonce.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,418264,001,2024-06-14_11h20.10.541,experiment,2024.1.5,MacIntel,59.88023952,664614c87025e6f51aae8ea4,666b5f73dbba3f0cd916b177,666c6d8d33aa95ee79c11bc5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466.8423,473.8416,0,0,0,1,1,SoundStimuli/Dilemma_NellyKellyRowland_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,418264,001,2024-06-14_11h20.10.541,experiment,2024.1.5,MacIntel,59.88023952,664614c87025e6f51aae8ea4,666b5f73dbba3f0cd916b177,666c6d8d33aa95ee79c11bc5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.8552,480.0407,0,1,1,0,1,SoundStimuli/Dilemma_NellyKellyRowland_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,418264,001,2024-06-14_11h20.10.541,experiment,2024.1.5,MacIntel,59.88023952,664614c87025e6f51aae8ea4,666b5f73dbba3f0cd916b177,666c6d8d33aa95ee79c11bc5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.0409,480.8082,1.018333333,0.7541,0,3,3,2,1,song_indices/Dilemma_NellyKellyRowland.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,418264,001,2024-06-14_11h20.10.541,experiment,2024.1.5,MacIntel,59.88023952,664614c87025e6f51aae8ea4,666b5f73dbba3f0cd916b177,666c6d8d33aa95ee79c11bc5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.8091,486.5253,0,0,0,1,1,SoundStimuli/Levitating_DuaLipa_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,418264,001,2024-06-14_11h20.10.541,experiment,2024.1.5,MacIntel,59.88023952,664614c87025e6f51aae8ea4,666b5f73dbba3f0cd916b177,666c6d8d33aa95ee79c11bc5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.5354,492.5423,0,1,1,0,1,SoundStimuli/Levitating_DuaLipa_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,418264,001,2024-06-14_11h20.10.541,experiment,2024.1.5,MacIntel,59.88023952,664614c87025e6f51aae8ea4,666b5f73dbba3f0cd916b177,666c6d8d33aa95ee79c11bc5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.5424,493.2084,2.206484375,0.6534,0,4,4,10,1,song_indices/Levitating_DuaLipa.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,418264,001,2024-06-14_11h20.10.541,experiment,2024.1.5,MacIntel,59.88023952,664614c87025e6f51aae8ea4,666b5f73dbba3f0cd916b177,666c6d8d33aa95ee79c11bc5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.209,501.0418,0,0,0,1,1,SoundStimuli/Dreams_FleetwoodMac_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,418264,001,2024-06-14_11h20.10.541,experiment,2024.1.5,MacIntel,59.88023952,664614c87025e6f51aae8ea4,666b5f73dbba3f0cd916b177,666c6d8d33aa95ee79c11bc5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.0522,507.5586,0,1,1,0,1,SoundStimuli/Dreams_FleetwoodMac_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,418264,001,2024-06-14_11h20.10.541,experiment,2024.1.5,MacIntel,59.88023952,664614c87025e6f51aae8ea4,666b5f73dbba3f0cd916b177,666c6d8d33aa95ee79c11bc5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.5589,508.6091,1.030651042,1.0265,0,5,5,1,1,song_indices/Dreams_FleetwoodMac.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,418264,001,2024-06-14_11h20.10.541,experiment,2024.1.5,MacIntel,59.88023952,664614c87025e6f51aae8ea4,666b5f73dbba3f0cd916b177,666c6d8d33aa95ee79c11bc5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.6106,514.693,0,0,0,0,1,SoundStimuli/YouLightUpMyLife_DebbyBoone_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,418264,001,2024-06-14_11h20.10.541,experiment,2024.1.5,MacIntel,59.88023952,664614c87025e6f51aae8ea4,666b5f73dbba3f0cd916b177,666c6d8d33aa95ee79c11bc5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.7049,521.1422,0,1,1,1,1,SoundStimuli/YouLightUpMyLife_DebbyBoone_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
