welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_trial.started,practice_trial.stopped,practice_slider.response,practice_slider.rt,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,play_sound.started,play_sound.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,orig_or_cover,rating.started,rating.stopped,slider.response,slider.rt,songs.thisRepN,songs.thisTrialN,songs.thisN,songs.thisIndex,songs.ran,song_id,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,survey.age,survey.musician,survey.music_making,survey.listen_time,survey.medium,survey.music_seeking,survey.music_choice,survey.activities,survey.question1.Classical,survey.question1.Disco,survey.question1.Country,survey.question1.A cappella,survey.question1.Pop,survey.question1.R&B,survey.question1.Alternative rock,survey.question1.Latin,survey.question1.Hip hop,survey.question1.Electronic (EDM),survey.question1.Folk/indie,survey.question1.Reggae,survey.question1.Classic rock,survey.question1.Jazz,survey.question1.Metal,survey.question1.Ambient,survey.other_genres,survey.genres_ranked.text1,survey.genres_ranked.text2,survey.genres_ranked.text3,survey.habit_change,survey.habits,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,experiment.ran,goodbye.started,goodbye.stopped
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1051.3969,1052.2628,6.466666667,0.8604,0,0,0,6,1,song_indices/TheBoyIsMine_BrandyMonica.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1052.2634,1058.7058,0,0,0,0,1,SoundStimuli/ShapeofYou_EdSheeran_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1058.711,1064.9947,0,1,1,1,1,SoundStimuli/ShapeofYou_EdSheeran_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1064.9948,1066.1284,5.311111111,1.1282,0,1,1,21,1,song_indices/ShapeofYou_EdSheeran.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1066.1288,1072.2797,0,0,0,0,1,SoundStimuli/Fallin_AliciaKeys_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1072.2849,1078.6944,0,1,1,1,1,SoundStimuli/Fallin_AliciaKeys_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1078.6946,1080.2011,4.788888889,1.4999,0,2,2,12,1,song_indices/Fallin_AliciaKeys.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1080.2017,1086.7648,0,0,0,1,1,SoundStimuli/GetUrFreakOn_MissyElliot_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1086.7702,1092.8134,0,1,1,0,1,SoundStimuli/GetUrFreakOn_MissyElliot_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1092.8135,1093.8983,3.983333333,1.0774,0,3,3,18,1,song_indices/GetUrFreakOn_MissyElliot.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1093.8988,1100.0863,0,0,0,0,1,SoundStimuli/BetteDavisEyes_KimCarnes_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100.0915,1105.7653,0,1,1,1,1,SoundStimuli/BetteDavisEyes_KimCarnes_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1105.7653,1106.6565,3.133333333,0.8857,0,4,4,5,1,song_indices/BetteDavisEyes_KimCarnes.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1106.657,1112.6988,0,0,0,1,1,SoundStimuli/RockWithYou_MichaelJackson_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1112.7041,1119.0043,0,1,1,0,1,SoundStimuli/RockWithYou_MichaelJackson_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1119.0043,1119.8019,2.95,0.7904,0,5,5,16,1,song_indices/RockWithYou_MichaelJackson.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1119.8023,1126.5294,0,0,0,0,1,SoundStimuli/PartyRockAnthem_LMFAO_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1126.5348,1133.287,0,1,1,1,1,SoundStimuli/PartyRockAnthem_LMFAO_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1133.287,1135.9658,2.983333333,2.6694,0,6,6,2,1,song_indices/PartyRockAnthem_LMFAO.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1135.9664,1141.966,0,0,0,1,1,SoundStimuli/StandByMe_BenEKing_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1141.9716,1147.8656,0,1,1,0,1,SoundStimuli/StandByMe_BenEKing_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1147.8657,1148.8086,2.972222222,0.937,0,7,7,1,1,song_indices/StandByMe_BenEKing.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1148.8091,1154.6814,0,0,0,0,1,SoundStimuli/EyeOfTheTiger_Survivor_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1154.6866,1160.7808,0,1,1,1,1,SoundStimuli/EyeOfTheTiger_Survivor_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1160.7809,1163.5179,3.994444444,2.7277,0,8,8,11,1,song_indices/EyeOfTheTiger_Survivor.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1163.5185,1169.8271,0,0,0,1,1,SoundStimuli/Stronger_KanyeWest_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1169.8323,1175.8661,0,1,1,0,1,SoundStimuli/Stronger_KanyeWest_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1175.8661,1178.7002,3.033333333,2.8246,0,9,9,9,1,song_indices/Stronger_KanyeWest.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1178.7007,1185.0638,0,0,0,0,1,SoundStimuli/IWillAlwaysLoveYou_WhitneyHouston_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1185.069,1190.8949,0,1,1,1,1,SoundStimuli/IWillAlwaysLoveYou_WhitneyHouston_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1190.895,1191.5852,6.6,0.6835,0,10,10,10,1,song_indices/IWillAlwaysLoveYou_WhitneyHouston.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1191.5858,1197.5489,0,0,0,0,1,SoundStimuli/IWalkTheLine_JohnnyCash_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1197.5541,1204.6727,0,1,1,1,1,SoundStimuli/IWalkTheLine_JohnnyCash_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1204.6728,1206.1552,2.777777778,1.474,0,11,11,17,1,song_indices/IWalkTheLine_JohnnyCash.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1206.1559,1211.9008,0,0,0,1,1,SoundStimuli/SmellsLikeTeenSpirit_Nirvana_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1211.9059,1218.0849,0,1,1,0,1,SoundStimuli/SmellsLikeTeenSpirit_Nirvana_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1218.0851,1220.0064,6.983333333,1.9159,0,12,12,8,1,song_indices/SmellsLikeTeenSpirit_Nirvana.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1220.0067,1227.0041,0,0,0,1,1,SoundStimuli/UptownFunk_MarkRonson_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1227.0094,1234.2103,0,1,1,0,1,SoundStimuli/UptownFunk_MarkRonson_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1234.2103,1235.7619,6.005555556,1.5441,0,13,13,15,1,song_indices/UptownFunk_MarkRonson.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1235.7625,1243.0954,0,0,0,0,1,SoundStimuli/Happy_PharellWilliams_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1243.1006,1250.4287,0,1,1,1,1,SoundStimuli/Happy_PharellWilliams_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250.4289,1251.9682,5.511111111,1.5335,0,14,14,7,1,song_indices/Happy_PharellWilliams.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1251.9688,1259.932,0,0,0,1,1,SoundStimuli/TheBattleOfNewOrleans_JohnnyHorton_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1259.9376,1266.1213,0,1,1,0,1,SoundStimuli/TheBattleOfNewOrleans_JohnnyHorton_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1266.1214,1268.8778,4.105555556,2.747,0,15,15,4,1,song_indices/TheBattleOfNewOrleans_JohnnyHorton.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1268.8783,1275.0498,0,0,0,0,1,SoundStimuli/NoScrubs_TLC_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1275.0552,1281.1628,0,1,1,1,1,SoundStimuli/NoScrubs_TLC_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1281.1628,1284.2174,5.966666667,3.0478,0,16,16,14,1,song_indices/NoScrubs_TLC.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1284.2179,1290.256,0,0,0,0,1,SoundStimuli/GoodGollyMissMolly_LittleRichard_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1290.2613,1296.5934,0,1,1,1,1,SoundStimuli/GoodGollyMissMolly_LittleRichard_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1296.5934,1299.1875,3.972222222,2.5851,0,17,17,0,1,song_indices/GoodGollyMissMolly_LittleRichard.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
