exp_subject_id,song_id,orig_or_cover,valence,arousal
592479,2019_3,orig,6,6
592479,2015_4,cover,3,5
592479,2018_3,orig,5,6
592479,2016_5,cover,2,2
592479,2012_2,orig,7,7
592479,2015_2,orig,4,5
592479,2015_1,orig,4,3
592479,2015_3,cover,3,2
592479,2009_3,cover,4,7
592479,2011_4,cover,3,5
592479,2017_4,cover,1,5
592479,2014_4,orig,4,6
592480,2009_3,orig,7,7
592480,2008_3,cover,7,6
592480,2015_5,cover,7,4
592480,2019_1,orig,1,1
592480,2014_4,cover,7,7
592480,2017_5,orig,7,1
592480,2018_1,cover,1,5
592480,2017_3,cover,5,7
592480,2011_3,orig,7,7
592480,2019_2,cover,4,6
592480,2009_2,orig,7,7
592480,2011_2,cover,5,6
592480,2011_1,cover,7,6
592480,2011_4,orig,2,7
592480,2015_3,orig,2,1
592480,2012_4,cover,6,1
592480,2016_3,cover,4,1
592480,2013_6,cover,6,7
592480,2018_4,orig,1,6
592480,2010_1,cover,7,2
592480,2017_2,cover,7,5
592480,2012_5,orig,6,1
592480,2017_1,cover,7,7
592480,2018_2,orig,6,4
592480,2016_5,orig,7,7
592480,2014_5,cover,7,7
592480,2015_4,orig,2,6
592480,2017_4,orig,1,7
592480,2016_2,orig,3,5
592480,2019_3,cover,2,6
592480,2016_1,cover,6,1
592480,2015_1,cover,7,7
592480,2013_2,cover,6,7
592480,2015_2,cover,7,2
592480,2013_5,cover,7,7
592480,2018_3,cover,7,7
592480,2014_1,cover,7,7
592480,2018_5,orig,1,7
592480,2010_2,cover,2,1
592480,2012_1,cover,7,6
592480,2014_3,cover,3,5
592480,2013_3,orig,7,7
592480,2010_3,cover,7,7
592480,2014_2,orig,7,6
592480,2012_3,orig,7,7
592480,2019_4,cover,7,1
592480,2012_2,cover,7,7
592480,2008_2,cover,7,7
592480,2013_1,orig,1,7
592480,2016_4,orig,6,7
592480,2017_3,orig,7,1
592480,2015_1,orig,7,7
592480,2008_3,orig,7,5
592480,2018_4,cover,2,7
592480,2015_2,orig,7,7
592480,2014_5,orig,7,7
592480,2016_2,cover,1,7
592480,2008_2,orig,7,7
592480,2015_5,orig,4,7
592480,2014_1,orig,7,7
592480,2010_2,orig,1,5
592480,2019_1,cover,7,3
592480,2012_4,orig,7,7
592480,2013_5,orig,7,7
592480,2018_5,cover,1,1
592480,2012_3,cover,7,1
592480,2013_1,cover,6,1
592480,2011_2,orig,7,7
592480,2017_1,orig,7,7
592480,2012_5,cover,6,7
592480,2019_4,orig,4,1
592480,2013_2,orig,6,1
592480,2017_2,orig,7,7
592480,2013_3,cover,1,7
592480,2009_3,cover,7,7
592480,2014_3,orig,7,5
592480,2016_3,orig,7,1
592480,2016_1,orig,7,1
592480,2012_1,orig,7,7
592480,2016_4,cover,7,7
592480,2017_5,cover,7,1
592480,2011_4,cover,5,1
592480,2010_3,orig,7,7
592480,2015_4,cover,7,7
592480,2018_2,cover,7,1
592480,2017_4,cover,1,7
592480,2019_3,orig,7,7
592480,2011_3,cover,7,7
592480,2016_5,cover,2,7
592480,2018_1,orig,1,7
592480,2015_3,cover,7,1
592480,2012_2,orig,7,7
592480,2009_2,cover,7,7
592480,2013_6,orig,7,1
592480,2018_3,orig,7,7
592480,2014_2,cover,5,1
592480,2019_2,orig,7,1
592480,2011_1,orig,7,7
592480,2010_1,orig,7,7
592480,2014_4,orig,7,7
592481,2014_3,cover,5,3
592481,2010_1,cover,3,1
592481,2012_3,orig,3,2
592481,2018_3,cover,3,3
592481,2015_1,cover,6,6
592481,2016_1,cover,2,2
592481,2012_4,cover,2,6
592481,2012_2,cover,6,7
592481,2017_3,cover,6,2
592481,2009_2,orig,4,7
592481,2009_3,orig,6,7
592481,2011_2,cover,2,4
592481,2017_4,orig,1,3
592481,2014_5,cover,2,5
592481,2016_4,orig,2,5
592481,2016_2,orig,5,4
592481,2019_2,cover,5,4
592481,2017_1,cover,6,5
592481,2016_3,cover,3,2
592481,2014_2,orig,6,7
592481,2013_6,cover,6,6
592481,2008_2,cover,6,2
592481,2013_2,cover,6,2
592481,2015_3,orig,2,3
592481,2018_2,orig,2,2
592481,2010_2,cover,3,1
592481,2015_4,orig,2,1
592481,2018_4,orig,1,2
592481,2010_3,cover,6,7
592481,2016_5,orig,3,5
592481,2013_5,cover,5,5
592481,2018_1,cover,2,2
592481,2011_3,orig,7,7
592481,2014_4,cover,2,2
592481,2019_1,orig,4,2
592481,2014_1,cover,5,4
592481,2011_4,orig,5,7
592481,2018_5,orig,3,1
592481,2017_5,orig,4,1
592481,2013_1,orig,3,2
592481,2012_1,cover,4,2
592481,2017_2,cover,4,4
592481,2013_3,orig,4,5
592481,2008_3,cover,4,5
592481,2012_5,orig,1,4
592481,2019_4,cover,3,3
592481,2015_5,cover,4,5
592481,2015_2,cover,6,3
592481,2011_1,cover,3,3
592481,2019_3,cover,2,6
592481,2019_1,cover,3,2
592481,2015_3,cover,4,3
592481,2010_2,orig,2,4
592481,2017_2,orig,4,6
592481,2013_1,cover,5,5
592481,2012_2,orig,6,7
592481,2017_5,cover,5,3
592481,2016_4,cover,3,3
592481,2014_5,orig,4,4
592481,2013_5,orig,4,5
592481,2010_1,orig,6,7
592481,2008_2,orig,2,7
592481,2018_1,orig,2,3
592481,2014_3,orig,5,3
592481,2016_3,orig,4,5
592481,2015_2,orig,5,2
592481,2019_2,orig,5,5
592481,2018_3,orig,6,6
592481,2014_1,orig,7,7
592481,2009_2,cover,4,5
592481,2012_3,cover,5,4
592481,2016_5,cover,3,3
592481,2011_4,cover,3,4
592481,2019_4,orig,3,3
592481,2012_4,orig,4,5
592481,2009_3,cover,5,7
592481,2014_2,cover,4,3
592481,2015_1,orig,4,5
592481,2013_2,orig,1,3
592481,2018_5,cover,2,1
592481,2012_5,cover,4,1
592481,2011_1,orig,4,3
592481,2015_4,cover,2,4
592481,2011_2,orig,4,6
592481,2014_4,orig,4,6
592481,2017_3,orig,4,6
592481,2013_6,orig,4,5
592481,2011_3,cover,7,7
592481,2018_4,cover,5,7
592481,2016_1,orig,4,2
592481,2008_3,orig,5,5
592481,2017_1,orig,2,4
592481,2015_5,orig,4,3
592481,2019_3,orig,3,3
592481,2013_3,cover,4,7
592481,2010_3,orig,7,6
592481,2012_1,orig,4,3
592481,2016_2,cover,2,5
592481,2017_4,cover,3,6
592481,2018_2,cover,3,5
592482,2018_2,orig,7,3
592482,2017_5,orig,6,5
592482,2017_2,cover,3,2
592482,2010_3,cover,7,7
592482,2012_4,cover,3,5
592482,2016_3,cover,2,2
592482,2009_3,orig,5,7
592482,2009_2,orig,4,7
592482,2008_2,cover,4,1
592482,2017_4,orig,2,6
592482,2017_3,cover,3,1
592482,2014_5,cover,5,4
592482,2017_1,cover,5,3
592482,2011_1,cover,2,2
592482,2012_3,orig,5,4
592482,2018_4,orig,3,3
592482,2013_5,cover,6,2
592482,2011_3,orig,7,7
592482,2014_3,cover,6,3
592482,2013_3,orig,4,3
592482,2016_4,orig,4,4
592482,2019_3,cover,4,6
592482,2015_5,cover,6,5
592482,2015_1,cover,5,4
592482,2010_1,cover,5,1
592482,2013_6,cover,6,2
592482,2008_3,cover,6,5
592482,2012_5,orig,6,3
592482,2015_3,orig,2,1
592482,2019_2,cover,4,3
592482,2019_4,cover,1,1
592482,2014_2,orig,4,5
592482,2015_2,cover,4,3
592482,2016_5,orig,3,5
592482,2012_2,cover,5,6
592482,2015_4,orig,3,2
592482,2010_2,cover,2,1
592482,2011_2,cover,5,3
592482,2018_5,orig,3,5
592482,2012_1,cover,2,2
592482,2018_3,cover,4,2
592482,2013_2,cover,3,3
592482,2013_1,orig,3,5
592482,2018_1,cover,4,2
592482,2014_1,cover,7,6
592482,2016_1,cover,6,1
592482,2016_2,orig,4,4
592482,2014_4,cover,5,2
592482,2019_1,orig,4,6
592482,2011_4,orig,4,6
592482,2014_4,orig,3,6
592482,2010_1,orig,5,7
592482,2015_1,orig,4,6
592482,2019_2,orig,4,2
592482,2018_3,orig,6,2
592482,2016_1,orig,3,1
592482,2008_3,orig,5,3
592482,2011_2,orig,7,7
592482,2016_5,cover,2,3
592482,2016_3,orig,4,2
592482,2018_5,cover,2,1
592482,2009_2,cover,5,2
592482,2017_1,orig,6,5
592482,2014_5,orig,6,6
592482,2015_4,cover,3,6
592482,2017_4,cover,5,6
592482,2019_3,orig,6,1
592482,2012_3,cover,4,1
592482,2019_4,orig,1,3
592482,2017_3,orig,5,5
592482,2015_5,orig,6,6
592482,2013_2,orig,5,4
592482,2012_1,orig,2,2
592482,2019_1,cover,2,1
592482,2010_3,orig,7,5
592482,2013_5,orig,4,6
592482,2017_5,cover,6,3
592482,2015_2,orig,5,2
592482,2018_4,cover,3,6
592482,2011_3,cover,7,6
592482,2011_4,cover,4,3
592482,2014_1,orig,7,7
592482,2015_3,cover,4,2
592482,2014_2,cover,3,2
592482,2017_2,orig,2,2
592482,2013_6,orig,3,2
592482,2008_2,orig,5,4
592482,2016_4,cover,4,2
592482,2018_2,cover,3,1
592482,2018_1,orig,4,4
592482,2009_3,cover,5,4
592482,2014_3,orig,5,1
592482,2011_1,orig,2,6
592482,2012_4,orig,2,5
592482,2010_2,orig,2,2
592482,2016_2,cover,4,3
592482,2013_3,cover,3,5
592482,2012_5,cover,2,1
592482,2012_2,orig,6,7
592482,2013_1,cover,4,2
592483,2015_1,cover,7,6
592483,2017_2,cover,5,6
592483,2016_5,orig,3,3
592483,2013_3,orig,5,6
592483,2011_1,cover,4,2
592483,2009_2,orig,6,7
592483,2018_5,orig,5,2
592483,2013_6,cover,4,5
592483,2014_3,cover,7,6
592483,2018_3,cover,4,5
592483,2012_4,cover,5,5
592483,2012_1,cover,1,5
592483,2011_4,orig,7,7
592483,2011_2,cover,7,5
592483,2019_2,cover,5,4
592483,2010_2,cover,1,3
592483,2013_5,cover,7,5
592483,2017_4,orig,4,6
592483,2018_4,orig,7,5
592483,2019_1,orig,6,3
592483,2008_3,cover,7,7
592483,2019_4,cover,4,1
592483,2012_3,orig,7,4
592483,2010_1,cover,7,2
592483,2013_1,orig,7,7
592483,2015_2,cover,7,4
592483,2012_5,orig,7,6
592483,2011_3,orig,7,7
592483,2014_4,cover,7,4
592483,2014_5,cover,4,7
592483,2016_3,cover,7,2
592483,2012_2,cover,7,5
592483,2018_1,cover,3,5
592483,2010_3,cover,7,7
592483,2017_5,orig,4,5
592483,2015_5,cover,7,6
592483,2014_2,orig,7,6
592483,2016_2,orig,2,5
592483,2013_2,cover,7,6
592483,2015_4,orig,7,6
592483,2017_3,cover,7,2
592483,2008_2,cover,4,2
592483,2009_3,orig,7,7
592483,2015_3,orig,1,1
592483,2016_1,cover,6,3
592483,2014_1,cover,7,6
592483,2018_2,orig,7,4
592483,2017_1,cover,7,4
592483,2019_3,cover,1,7
592483,2016_4,orig,7,7
592483,2019_2,orig,5,4
592483,2009_3,cover,7,7
592483,2016_3,orig,7,7
592483,2014_3,orig,7,2
592483,2017_5,cover,4,2
592483,2012_5,cover,4,4
592483,2017_4,cover,4,7
592483,2014_4,orig,7,5
592483,2012_3,cover,7,5
592483,2016_4,cover,7,4
592483,2013_5,orig,7,7
592483,2008_2,orig,7,6
592483,2012_1,orig,1,5
592483,2013_1,cover,7,5
592483,2010_3,orig,7,7
592483,2010_2,orig,1,5
592483,2014_5,orig,3,6
592483,2019_3,orig,1,4
592483,2012_4,orig,4,5
592483,2019_4,orig,4,6
592483,2018_5,cover,7,2
592483,2014_2,cover,4,4
592483,2015_5,orig,7,6
592483,2009_2,cover,7,4
592483,2017_3,orig,7,4
592483,2011_2,orig,7,7
592483,2012_2,orig,7,6
592483,2018_1,orig,1,4
592483,2016_2,cover,1,5
592483,2013_6,orig,4,5
592483,2015_4,cover,7,7
592483,2018_3,orig,4,6
592483,2011_1,orig,4,6
592483,2008_3,orig,7,5
592483,2015_2,orig,7,4
592483,2017_1,orig,7,6
592483,2015_1,orig,7,5
592483,2010_1,orig,7,7
592483,2011_4,cover,6,3
592483,2013_2,orig,7,7
592483,2011_3,cover,7,6
592483,2016_1,orig,6,4
592483,2015_3,cover,2,4
592483,2018_4,cover,7,7
592483,2014_1,orig,7,6
592483,2013_3,cover,6,7
592483,2016_5,cover,6,5
592483,2018_2,cover,7,2
592483,2017_2,orig,7,6
592483,2019_1,cover,4,3
592484,2013_2,cover,5,7
592484,2011_3,orig,7,7
592484,2008_3,cover,5,6
592484,2013_6,cover,4,5
592484,2016_3,cover,3,3
592484,2018_1,cover,3,5
592484,2013_3,orig,4,7
592484,2010_2,cover,2,3
592484,2012_1,cover,2,3
592484,2014_1,cover,7,7
592484,2014_4,cover,5,5
592484,2014_5,cover,3,5
592484,2008_2,cover,5,3
592484,2014_3,cover,7,6
592484,2015_1,cover,5,7
592484,2018_4,orig,5,3
592484,2017_3,cover,5,2
592484,2011_2,cover,5,3
592484,2018_5,orig,4,3
592484,2012_3,orig,6,5
592484,2014_2,orig,3,6
592484,2016_1,cover,4,2
592484,2012_5,orig,6,7
592484,2011_4,orig,3,5
592484,2012_4,cover,3,5
592484,2016_5,orig,3,2
592484,2011_1,cover,5,4
592484,2016_2,orig,3,3
592484,2015_2,cover,5,2
592484,2015_3,orig,2,1
592484,2018_3,cover,7,3
592484,2018_2,orig,5,3
592484,2009_3,orig,5,5
592484,2017_2,cover,4,3
592484,2019_3,cover,2,5
592484,2019_2,cover,4,2
592484,2019_4,cover,3,5
592484,2009_2,orig,4,6
592484,2013_5,cover,4,5
592484,2010_1,cover,4,3
592484,2017_4,orig,1,6
592484,2019_1,orig,4,2
592484,2017_5,orig,3,2
592484,2012_2,cover,7,7
592484,2015_4,orig,5,6
592484,2016_4,orig,4,6
592484,2015_5,cover,5,6
592484,2010_3,cover,4,6
592484,2013_1,orig,7,7
592484,2017_1,cover,6,3
592484,2012_2,orig,6,7
592484,2017_2,orig,4,3
592484,2010_3,orig,4,3
592484,2015_2,orig,6,2
592484,2013_5,orig,5,6
592484,2014_4,orig,4,5
592484,2018_5,cover,2,2
592484,2015_5,orig,6,6
592484,2011_4,cover,4,3
592484,2019_1,cover,4,3
592484,2014_3,orig,6,2
592484,2016_3,orig,5,3
592484,2015_1,orig,5,6
592484,2018_1,orig,3,3
592484,2019_2,orig,5,3
592484,2016_4,cover,4,2
592484,2018_2,cover,6,3
592484,2014_5,orig,4,6
592484,2008_2,orig,4,3
592484,2010_2,orig,3,1
592484,2018_3,orig,7,5
592484,2012_5,cover,4,3
592484,2013_6,orig,4,2
592484,2013_1,cover,6,3
592484,2009_3,cover,5,5
592484,2014_1,orig,7,7
592484,2008_3,orig,3,2
592484,2019_3,orig,3,2
592484,2013_3,cover,4,7
592484,2017_1,orig,5,6
592484,2015_4,cover,4,6
592484,2016_1,orig,4,2
592484,2012_3,cover,5,2
592484,2011_2,orig,7,7
592484,2012_4,orig,4,5
592484,2009_2,cover,4,5
592484,2016_5,cover,3,5
592484,2017_5,cover,5,3
592484,2015_3,cover,3,2
592484,2016_2,cover,3,5
592484,2011_1,orig,3,6
592484,2017_4,cover,1,7
592484,2019_4,orig,3,5
592484,2012_1,orig,2,2
592484,2018_4,cover,5,6
592484,2017_3,orig,6,2
592484,2010_1,orig,7,7
592484,2014_2,cover,4,2
592484,2011_3,cover,7,7
592484,2013_2,orig,4,6
592487,2019_1,orig,4,6
592487,2017_5,orig,5,2
592487,2018_2,orig,5,3
592487,2014_3,cover,4,5
592487,2014_5,cover,4,7
592487,2017_4,orig,2,5
592487,2014_4,cover,4,4
592487,2018_4,orig,4,3
592487,2014_1,cover,7,6
592487,2019_4,cover,3,2
592487,2010_3,cover,6,7
592487,2019_2,cover,3,6
592487,2016_5,orig,2,4
592487,2012_5,orig,4,6
592487,2013_5,cover,5,6
592487,2011_2,cover,5,7
592487,2017_1,cover,6,5
592487,2012_2,cover,5,4
592487,2016_4,orig,3,7
592487,2012_3,orig,4,2
592487,2008_3,cover,4,5
592487,2013_3,orig,4,6
592487,2011_1,cover,4,6
592487,2009_3,orig,5,5
592487,2018_5,orig,4,3
592487,2017_3,cover,5,3
592487,2016_1,cover,5,2
592487,2018_1,cover,5,5
592487,2015_3,orig,2,1
592487,2014_2,orig,2,7
592487,2012_4,cover,4,7
592487,2015_4,orig,4,7
592487,2019_3,cover,2,7
592487,2011_4,orig,3,7
592487,2016_2,orig,3,3
592487,2017_2,cover,5,5
592487,2015_2,cover,6,5
592487,2010_1,cover,4,2
592487,2015_5,cover,5,6
592487,2013_6,cover,4,4
592487,2016_3,cover,3,2
592487,2018_3,cover,4,4
592487,2008_2,cover,3,2
592487,2010_2,cover,4,2
592487,2013_1,orig,2,2
592487,2013_2,cover,4,4
592487,2015_1,cover,5,6
592487,2012_1,cover,3,5
592487,2009_2,orig,4,7
592487,2011_3,orig,7,7
592487,2015_2,orig,7,6
592487,2017_4,cover,1,7
592487,2017_2,orig,4,5
592487,2008_2,orig,2,6
592487,2012_2,orig,5,4
592487,2017_5,cover,5,4
592487,2016_3,orig,4,2
592487,2011_2,orig,6,6
592487,2013_1,cover,3,5
592487,2013_2,orig,4,4
592487,2011_3,cover,7,7
592487,2018_3,orig,4,6
592487,2013_5,orig,4,5
592487,2010_3,orig,7,5
592487,2014_3,orig,6,4
592487,2014_4,orig,6,5
592487,2011_4,cover,3,4
592487,2016_2,cover,3,6
592487,2018_1,orig,1,2
592487,2016_4,cover,2,3
592487,2018_2,cover,4,3
592487,2019_1,cover,4,3
592487,2015_1,orig,5,6
592487,2018_5,cover,1,1
592487,2014_1,orig,7,7
592487,2009_2,cover,5,6
592487,2013_3,cover,2,7
592487,2010_2,orig,3,5
592487,2013_6,orig,4,5
592487,2019_4,orig,3,1
592487,2012_1,orig,2,3
592487,2017_1,orig,6,3
592487,2015_5,orig,5,5
592487,2019_3,orig,5,5
592487,2017_3,orig,6,3
592487,2009_3,cover,5,7
592487,2008_3,orig,5,6
592487,2012_5,cover,4,4
592487,2011_1,orig,5,7
592487,2012_3,cover,5,2
592487,2016_5,cover,1,6
592487,2019_2,orig,3,3
592487,2014_5,orig,4,6
592487,2015_3,cover,3,3
592487,2012_4,orig,4,6
592487,2015_4,cover,2,7
592487,2018_4,cover,3,7
592487,2016_1,orig,4,2
592487,2014_2,cover,4,4
592487,2010_1,orig,7,6
592488,2012_5,orig,7,7
592488,2017_4,orig,3,5
592488,2013_1,orig,1,1
592488,2015_2,cover,7,2
592488,2015_5,cover,5,4
592488,2014_4,cover,1,4
592488,2010_1,cover,3,1
592488,2013_5,cover,6,5
592488,2011_1,cover,2,2
592488,2015_4,orig,7,7
592488,2012_4,cover,6,7
592488,2013_3,orig,4,6
592488,2014_1,cover,7,1
592488,2010_3,cover,6,7
592488,2012_3,orig,3,2
592488,2015_1,cover,2,5
592488,2017_1,cover,1,1
592488,2019_2,cover,3,2
592488,2015_3,orig,3,2
592488,2016_3,cover,2,6
592488,2019_3,cover,7,6
592488,2018_5,orig,3,5
592488,2017_3,cover,6,2
592488,2018_3,cover,6,6
592488,2017_2,cover,4,6
592488,2011_2,cover,3,5
592488,2011_3,orig,6,7
592488,2013_6,cover,3,5
592488,2009_2,orig,6,4
592488,2013_2,cover,4,7
592488,2011_4,orig,7,6
592488,2010_2,cover,6,4
592488,2019_1,orig,2,2
592488,2009_3,orig,7,7
592488,2014_2,orig,5,4
592488,2018_4,orig,5,3
592488,2017_5,orig,4,2
592488,2014_5,cover,5,6
592488,2018_2,orig,7,1
592488,2019_4,cover,1,4
592488,2012_2,cover,6,7
592488,2018_1,cover,1,6
592488,2012_1,cover,6,6
592488,2008_2,cover,5,4
592488,2008_3,cover,6,6
592488,2016_5,orig,5,3
592488,2016_1,cover,6,5
592488,2016_2,orig,3,5
592488,2014_3,cover,6,7
592488,2016_4,orig,7,7
592488,2009_3,cover,6,6
592488,2016_4,cover,2,4
592488,2017_5,cover,6,6
592488,2013_6,orig,4,4
592488,2015_2,orig,4,3
592488,2017_4,cover,6,6
592488,2015_1,orig,6,7
592488,2016_5,cover,3,5
592488,2014_3,orig,6,3
592488,2012_3,cover,5,5
592488,2014_4,orig,7,7
592488,2011_3,cover,5,6
592488,2011_4,cover,4,2
592488,2008_2,orig,6,5
592488,2016_3,orig,6,3
592488,2018_5,cover,6,2
592488,2016_2,cover,5,3
592488,2019_4,orig,2,2
592488,2014_2,cover,7,6
592488,2010_3,orig,6,6
592488,2012_5,cover,6,5
592488,2013_2,orig,3,4
592488,2012_1,orig,2,2
592488,2018_4,cover,2,5
592488,2011_2,orig,6,6
592488,2012_4,orig,7,6
592488,2013_3,cover,5,5
592488,2019_3,orig,4,5
592488,2012_2,orig,6,6
592488,2018_2,cover,7,1
592488,2017_3,orig,3,5
592488,2010_1,orig,4,4
592488,2013_5,orig,6,5
592488,2015_4,cover,4,5
592488,2013_1,cover,5,4
592488,2015_3,cover,4,5
592488,2011_1,orig,5,5
592488,2009_2,cover,6,7
592488,2018_3,orig,4,6
592488,2017_1,orig,5,2
592488,2019_1,cover,2,5
592488,2014_5,orig,4,5
592488,2010_2,orig,2,2
592488,2019_2,orig,3,3
592488,2018_1,orig,2,5
592488,2015_5,orig,6,6
592488,2014_1,orig,7,7
592488,2017_2,orig,6,7
592488,2008_3,orig,5,6
592488,2016_1,orig,3,5
592489,2017_3,cover,3,5
592489,2009_3,orig,7,7
592489,2011_2,cover,6,5
592489,2016_3,cover,3,2
592489,2015_2,cover,7,5
592489,2014_3,cover,7,7
592489,2012_4,cover,4,6
592489,2017_1,cover,5,4
592489,2019_1,orig,6,5
592489,2010_3,cover,6,6
592489,2017_5,orig,5,5
592489,2018_4,orig,6,4
592489,2015_3,orig,2,2
592489,2018_3,cover,5,6
592489,2016_4,orig,7,7
592489,2017_2,cover,6,6
592489,2018_1,cover,5,4
592489,2010_1,cover,7,1
592489,2011_3,orig,7,7
592489,2019_2,cover,5,3
592489,2012_2,cover,6,5
592489,2012_5,orig,6,6
592489,2016_5,orig,4,6
592489,2014_4,cover,6,4
592489,2013_6,cover,6,3
592489,2018_2,orig,6,3
592489,2010_2,cover,2,3
592489,2012_3,orig,6,5
592489,2015_5,cover,6,6
592489,2014_2,orig,7,7
592489,2014_5,cover,7,6
592489,2019_4,cover,5,2
592489,2012_1,cover,4,3
592489,2015_1,cover,5,5
592489,2013_5,cover,6,4
592489,2013_3,orig,6,5
592489,2009_2,orig,6,6
592489,2016_2,orig,3,6
592489,2015_4,orig,7,7
592489,2019_3,cover,3,7
592489,2016_1,cover,6,4
592489,2013_1,orig,5,4
592489,2011_1,cover,6,4
592489,2013_2,cover,5,5
592489,2008_2,cover,4,4
592489,2008_3,cover,4,6
592489,2014_1,cover,6,5
592489,2018_5,orig,5,4
592489,2017_4,orig,4,6
592489,2011_4,orig,5,5
592489,2019_1,cover,5,3
592489,2014_2,cover,5,3
592489,2017_1,orig,6,4
592489,2012_2,orig,6,6
592489,2016_5,cover,3,6
592489,2016_1,orig,5,3
592489,2011_3,cover,6,6
592489,2013_3,cover,6,6
592489,2017_2,orig,6,6
592489,2018_5,cover,3,3
592489,2014_4,orig,5,5
592489,2013_6,orig,5,4
592489,2010_1,orig,6,6
592489,2019_4,orig,5,4
592489,2014_5,orig,5,5
592489,2012_5,cover,5,4
592489,2012_3,cover,5,5
592489,2015_1,orig,6,6
592489,2017_3,orig,6,6
592489,2019_3,orig,5,5
592489,2009_2,cover,5,4
592489,2014_1,orig,6,6
592489,2016_3,orig,5,5
592489,2011_2,orig,7,7
592489,2008_3,orig,4,6
592489,2015_3,cover,3,4
592489,2011_4,cover,5,4
592489,2016_4,cover,6,4
592489,2013_1,cover,6,4
592489,2010_3,orig,5,6
592489,2018_2,cover,4,4
592489,2012_1,orig,6,5
592489,2009_3,cover,6,6
592489,2008_2,orig,6,5
592489,2015_4,cover,6,6
592489,2014_3,orig,6,6
592489,2016_2,cover,4,4
592489,2017_4,cover,5,5
592489,2013_5,orig,6,6
592489,2018_4,cover,6,6
592489,2018_1,orig,3,5
592489,2019_2,orig,6,4
592489,2010_2,orig,3,3
592489,2012_4,orig,4,6
592489,2013_2,orig,6,6
592489,2015_5,orig,7,7
592489,2015_2,orig,7,5
592489,2018_3,orig,6,6
592489,2017_5,cover,5,5
592489,2011_1,orig,6,6
592490,2014_2,orig,5,5
592490,2014_5,cover,3,7
592490,2010_3,cover,7,7
592490,2018_4,orig,2,3
592490,2019_3,cover,1,7
592490,2012_2,cover,7,4
592490,2015_2,cover,6,2
592490,2018_3,cover,6,3
592490,2014_3,cover,5,5
592490,2017_2,cover,4,6
592490,2013_1,orig,7,5
592490,2012_5,orig,3,6
592490,2017_4,orig,5,6
592490,2009_2,orig,3,5
592490,2011_4,orig,2,4
592490,2012_4,cover,1,5
592490,2015_4,orig,7,6
592490,2016_4,orig,6,3
592490,2018_5,orig,5,2
592490,2013_2,cover,7,4
592490,2011_3,orig,7,6
592490,2017_3,cover,6,2
592490,2008_3,cover,5,7
592490,2015_3,orig,3,1
592490,2016_3,cover,2,2
592490,2019_4,cover,2,1
592490,2013_5,cover,3,5
592490,2010_2,cover,2,3
592490,2019_2,cover,3,4
592490,2019_1,orig,4,3
592490,2013_6,cover,5,5
592490,2008_2,cover,3,1
592490,2012_3,orig,6,3
592490,2011_2,cover,7,5
592490,2014_1,cover,7,5
592490,2011_1,cover,1,5
592490,2016_1,cover,3,2
592490,2012_1,cover,1,3
592490,2013_3,orig,1,5
592490,2016_2,orig,3,5
592490,2015_5,cover,7,5
592490,2009_3,orig,5,6
592490,2014_4,cover,5,2
592490,2010_1,cover,5,1
592490,2017_1,cover,6,2
592490,2015_1,cover,7,6
592490,2018_2,orig,5,2
592490,2018_1,cover,2,5
592490,2016_5,orig,1,6
592490,2017_5,orig,4,6
592490,2011_1,orig,1,6
592490,2018_4,cover,2,6
592490,2019_4,orig,4,4
592490,2018_5,cover,2,1
592490,2016_2,cover,2,5
592490,2012_4,orig,1,5
592490,2017_2,orig,5,6
592490,2018_2,cover,5,2
592490,2011_3,cover,7,7
592490,2019_1,cover,5,2
592490,2016_5,cover,2,4
592490,2013_3,cover,2,7
592490,2014_3,orig,6,2
592490,2012_2,orig,7,6
592490,2015_5,orig,7,3
592490,2018_3,orig,6,4
592490,2014_1,orig,7,6
592490,2014_4,orig,5,6
592490,2016_1,orig,1,1
592490,2013_1,cover,6,6
592490,2016_4,cover,2,3
592490,2018_1,orig,3,5
592490,2019_2,orig,5,4
592490,2010_3,orig,6,6
592490,2015_1,orig,7,6
592490,2008_2,orig,2,5
592490,2010_1,orig,7,7
592490,2014_5,orig,5,7
592490,2019_3,orig,1,5
592490,2012_5,cover,2,4
592490,2014_2,cover,3,3
592490,2015_3,cover,1,2
592490,2013_2,orig,7,4
592490,2009_2,cover,5,6
592490,2015_4,cover,5,7
592490,2008_3,orig,4,5
592490,2010_2,orig,1,4
592490,2017_5,cover,3,4
592490,2016_3,orig,4,6
592490,2017_1,orig,5,6
592490,2017_4,cover,3,7
592490,2011_4,cover,5,5
592490,2011_2,orig,7,7
592490,2009_3,cover,5,7
592490,2015_2,orig,7,3
592490,2013_6,orig,6,4
592490,2012_3,cover,6,3
592490,2017_3,orig,7,3
592490,2013_5,orig,7,7
592490,2012_1,orig,1,4
592491,2019_4,cover,4,2
592491,2015_2,cover,5,5
592491,2013_3,orig,6,6
592491,2015_4,orig,6,6
592491,2013_2,cover,3,3
592491,2018_1,cover,3,2
592491,2009_2,orig,5,6
592491,2016_4,orig,6,5
592491,2019_3,cover,5,6
592491,2013_5,cover,5,5
592491,2016_1,cover,3,2
592491,2018_5,orig,4,3
592491,2012_1,cover,3,3
592491,2013_6,cover,3,4
592491,2008_3,cover,3,3
592491,2008_2,cover,3,3
592491,2019_1,orig,3,2
592491,2018_4,orig,4,4
592491,2011_1,cover,4,4
