welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,run_cal.thisRepN,run_cal.thisTrialN,run_cal.thisN,run_cal.thisIndex,run_cal.ran,emotion_training_ready.started,emotion_training_ready.stopped,training_move_on.keys,training_move_on.rt,training_move_on.duration,examples.started,examples.stopped,emotion_scale.started,emotion_scale.stopped,scale_next.keys,scale_next.rt,scale_next.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_task.started,practice_task.stopped,mouse_rating_2.x,mouse_rating_2.y,mouse_rating_2.leftButton,mouse_rating_2.midButton,mouse_rating_2.rightButton,mouse_rating_2.time,mouse_rating_2.clicked_name,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,set_group.started,set_group.stopped,task.started,task.stopped,mouse_rating.x,mouse_rating.y,mouse_rating.leftButton,mouse_rating.midButton,mouse_rating.rightButton,mouse_rating.time,mouse_rating.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,clip,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,instruction_reminder.started,instruction_reminder.stopped,reminder_move_on.keys,reminder_move_on.rt,reminder_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,post_survey.age,post_survey.musician,post_survey.music_making,post_survey.listen_time,post_survey.medium,post_survey.music_seeking,post_survey.music_choice,post_survey.activities,post_survey.question1.Classic rock,post_survey.question1.R&B,post_survey.question1.Metal,post_survey.question1.Alternative rock,post_survey.question1.Disco,post_survey.question1.Hip hop,post_survey.question1.Folk/indie,post_survey.question1.Latin,post_survey.question1.Electronic (EDM),post_survey.question1.Ambient,post_survey.question1.Reggae,post_survey.question1.Pop,post_survey.question1.Classical,post_survey.question1.Jazz,post_survey.question1.Country,post_survey.other_genres,post_survey.genres_ranked.text1,post_survey.genres_ranked.text2,post_survey.genres_ranked.text3,post_survey.habit_change,post_survey.habits,show_exp.thisRepN,show_exp.thisTrialN,show_exp.thisN,show_exp.thisIndex,show_exp.ran,goodbye.started,goodbye.stopped
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2322.9341,2332.7411,-0.068656582,-0.036729262,1,0,0,3.8,compass,0,4,4,29,1,SoundStimuli/OldTownRoad_LilNasX_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2332.7512,2339.1257,0.143898067,0.043684331,1,0,0,0.3667,compass,0,5,5,4,1,SoundStimuli/GetUrFreakOn_MissyElliot_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2339.136,2345.7928,0.153108837,-0.039529136,1,0,0,0.6499,compass,0,6,6,33,1,SoundStimuli/StandByMe_BenEKing_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2345.8026,2357.4087,0.035224349,-0.258504571,1,0,0,5.6005,compass,0,7,7,31,1,SoundStimuli/TheBattleOfNewOrleans_JohnnyHorton_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2357.4185,2369.2585,-0.076846427,0.080033253,1,0,0,5.8328,compass,0,8,8,11,1,SoundStimuli/Superstition_StevieWonder_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2369.2687,2385.0579,-0.014020906,0.231437514,1,0,0,9.7817,compass,0,9,9,30,1,SoundStimuli/PokerFace_LadyGaga_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2385.0681,2400.0424,-0.115911752,0.169140936,1,0,0,8.9677,compass,0,10,10,25,1,SoundStimuli/Respect_ArethaFranklin_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2400.054,2407.9255,-0.216663389,-0.282442672,1,0,0,1.8671,compass,0,11,11,13,1,SoundStimuli/GodOnlyKnows_TheBeachBoys_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2407.9371,2417.6412,-0.273905945,-0.317935124,1,0,0,3.699,compass,0,12,12,10,1,SoundStimuli/BadDay_DanielPowter_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2417.6501,2431.1922,-0.257759772,0.174004138,1,0,0,7.5343,compass,0,13,13,14,1,SoundStimuli/BlindingLights_TheWeeknd_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2431.2032,2438.7922,0.231413778,0.139695429,1,0,0,1.5837,compass,0,14,14,22,1,SoundStimuli/RockWithYou_MichaelJackson_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2438.8025,2447.926,0.142474139,0.125762346,1,0,0,3.1172,compass,0,15,15,28,1,SoundStimuli/ComeAndGetYourLove_Redbone_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2447.9347,2457.3424,0.13502898,0.02888339,1,0,0,3.4002,compass,0,16,16,27,1,SoundStimuli/ShapeofYou_EdSheeran_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2457.3518,2469.5587,-0.083087723,0.033119795,1,0,0,6.2009,compass,0,17,17,23,1,SoundStimuli/StrawberryFieldsForever_TheBeatles_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2469.5685,2481.9927,-0.259784501,-0.022859418,1,0,0,6.4175,compass,0,18,18,16,1,SoundStimuli/BohemianRhapsody_Queen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2482.0034,2493.341,0.036319422,0.118027581,1,0,0,5.3331,compass,0,19,19,24,1,SoundStimuli/UptownFunk_MarkRonson_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2493.3516,2511.6743,0.053726366,0.022130896,1,0,0,12.3161,compass,0,20,20,1,1,SoundStimuli/Stronger_KanyeWest_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2511.6835,2523.2082,0.243131058,0.165096311,1,0,0,5.5161,compass,0,21,21,0,1,SoundStimuli/StayinAlive_BeeGees_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2523.218,2544.4411,0.114583785,-0.076410534,1,0,0,15.2163,compass,0,22,22,26,1,SoundStimuli/LivinOnAPrayer_BonJovi_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2544.4521,2562.5589,-0.154115917,-0.300268724,1,0,0,12.1002,compass,0,23,23,2,1,SoundStimuli/Mood_24kGoldnianndior_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2562.5695,2569.4245,0.227477688,-0.082190959,1,0,0,0.8497,compass,0,24,24,5,1,SoundStimuli/MyGirl_TheTemptations_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2569.4341,2576.8923,-0.23078489,0.078779602,1,0,0,1.45,compass,0,25,25,3,1,SoundStimuli/NoScrubs_TLC_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2576.9037,2586.4261,0.208140507,0.037032233,1,0,0,3.5176,compass,0,26,26,20,1,SoundStimuli/HeyYa_Outkast_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2586.4365,2597.1922,-0.112365666,0.25295608,1,0,0,4.7498,compass,0,27,27,6,1,SoundStimuli/Levitating_DuaLipa_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2597.2026,2621.3581,-0.152687299,-0.203467306,1,0,0,18.1503,compass,0,28,28,15,1,SoundStimuli/TikTok_Kesha_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2621.3685,2630.126,0.13874037,0.102414393,1,0,0,2.7505,compass,0,29,29,21,1,SoundStimuli/GoodGollyMissMolly_LittleRichard_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2630.135,2637.2754,0.250832,-0.064219722,1,0,0,1.1342,compass,0,30,30,12,1,SoundStimuli/IWillAlwaysLoveYou_WhitneyHouston_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2637.2852,2645.9093,0.249696068,0.149130701,1,0,0,2.6182,compass,0,31,31,8,1,SoundStimuli/LikeAPrayer_Madonna_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2645.9192,2654.309,0.100168299,0.086310436,1,0,0,2.3839,compass,0,32,32,34,1,SoundStimuli/AChangeIsGonnaCome_SamCooke_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2654.3187,2663.526,0.045774163,-0.202159797,1,0,0,3.2013,compass,0,33,33,19,1,SoundStimuli/LetsGetItOn_MarvinGaye_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2663.5363,2670.4258,-0.282665281,0.092234576,1,0,0,0.8843,compass,0,34,34,18,1,SoundStimuli/AnotherOneBitesTheDust_Queen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2670.4336,2670.4338,,,,2670.4338,2670.434,,,,0,3,3,3,1,block_order/blockA.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,Item 3,Self-taught bass played from age 15-38 and self-taught pianist age 20-38.,Item 3,Radio and Spotify.,5,6,"Driving, cleaning, and exercising.",Rarely,Sometimes,Rarely,Rarely,Often,Often,Often,Rarely,Often,Sometimes,Sometimes,Often,Sometimes,Often,Rarely,Funk,Electronic,Funk,Hip-hop,I listen to a much wider variety than I used to. ,I tend to go through periods where I listen to a specific genre exclusively for a periods of time before switching to a different genre.,0,0,0,0,1,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3062.2419,3063.8416
