welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,run_cal.thisRepN,run_cal.thisTrialN,run_cal.thisN,run_cal.thisIndex,run_cal.ran,emotion_training_ready.started,emotion_training_ready.stopped,training_move_on.keys,training_move_on.rt,training_move_on.duration,examples.started,examples.stopped,emotion_scale.started,emotion_scale.stopped,scale_next.keys,scale_next.rt,scale_next.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_task.started,practice_task.stopped,mouse_rating_2.x,mouse_rating_2.y,mouse_rating_2.leftButton,mouse_rating_2.midButton,mouse_rating_2.rightButton,mouse_rating_2.time,mouse_rating_2.clicked_name,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,set_group.started,set_group.stopped,task.started,task.stopped,mouse_rating.x,mouse_rating.y,mouse_rating.leftButton,mouse_rating.midButton,mouse_rating.rightButton,mouse_rating.time,mouse_rating.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,clip,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,instruction_reminder.started,instruction_reminder.stopped,reminder_move_on.keys,reminder_move_on.rt,reminder_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,post_survey.age,post_survey.musician,post_survey.music_making,post_survey.listen_time,post_survey.medium,post_survey.music_seeking,post_survey.music_choice,post_survey.activities,post_survey.question1.Latin,post_survey.question1.Jazz,post_survey.question1.Pop,post_survey.question1.Hip hop,post_survey.question1.Electronic (EDM),post_survey.question1.Classic rock,post_survey.question1.A cappella,post_survey.question1.Ambient,post_survey.question1.Alternative rock,post_survey.question1.R&B,post_survey.question1.Folk/indie,post_survey.question1.Classical,post_survey.question1.Disco,post_survey.question1.Country,post_survey.question1.Reggae,post_survey.question1.Metal,post_survey.other_genres,post_survey.genres_ranked.text1,post_survey.genres_ranked.text2,post_survey.genres_ranked.text3,post_survey.habit_change,post_survey.habits,show_exp.thisRepN,show_exp.thisTrialN,show_exp.thisN,show_exp.thisIndex,show_exp.ran,goodbye.started,goodbye.stopped
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1101.8024,1109.1221,-0.14907406,0.091666645,1.0,0.0,0.0,1.3129,compass,0.0,28.0,28.0,29.0,1.0,SoundStimuli/OldTownRoad_LilNasX_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1109.1459,1118.6037,0.095370399,0.2462963,0.0,0.0,1.0,3.4397,compass,0.0,29.0,29.0,9.0,1.0,SoundStimuli/Despacito_LuisFonsiDaddyYankee_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1118.6343,1125.768,0.137962977,-0.261111153,1.0,0.0,0.0,1.1248,compass,0.0,30.0,30.0,15.0,1.0,SoundStimuli/TikTok_Kesha_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1125.7688,1132.393,0.080555598,0.134259259,1.0,0.0,0.0,0.6044,compass,0.0,31.0,31.0,22.0,1.0,SoundStimuli/RockWithYou_MichaelJackson_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132.4178,1139.0178,-0.12962963,0.192592586,1.0,0.0,0.0,0.5836,compass,0.0,32.0,32.0,12.0,1.0,SoundStimuli/IWillAlwaysLoveYou_WhitneyHouston_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1139.0419,1147.7317,-0.176851838,-0.050925926,1.0,0.0,0.0,2.6725,compass,0.0,33.0,33.0,26.0,1.0,SoundStimuli/LivinOnAPrayer_BonJovi_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1147.7509,1156.7481,-0.176851838,-0.050925926,1.0,0.0,0.0,2.9793,compass,0.0,34.0,34.0,31.0,1.0,SoundStimuli/TheBattleOfNewOrleans_JohnnyHorton_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1156.7487,1216.5396,space,59.7529,,1216.5398,1221.3177,right,4.7496,,0.0,2.0,2.0,2.0,1.0,block_order/blockA.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1221.3519,1228.0605,-0.181481467,0.151851831,1.0,0.0,0.0,0.7017,compass,0.0,0.0,0.0,30.0,1.0,SoundStimuli/SomebodyThatIUsedtoKnow_Gotye_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1228.0913,1235.5056,-0.207407422,-0.085185192,1.0,0.0,0.0,1.4032,compass,0.0,1.0,1.0,14.0,1.0,SoundStimuli/LikeARollingStone_BobDylan_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1235.5389,1242.11,-0.095370328,0.096296275,1.0,0.0,0.0,0.5697,compass,0.0,2.0,2.0,26.0,1.0,SoundStimuli/TheSign_AceOfBase_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1242.1388,1249.0393,-0.193518533,-0.037962984,1.0,0.0,0.0,0.8956,compass,0.0,3.0,3.0,24.0,1.0,SoundStimuli/Kiss_Prince_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1249.0683,1256.2689,-0.193518533,-0.037962984,1.0,0.0,0.0,1.1807,compass,0.0,4.0,4.0,2.0,1.0,SoundStimuli/SmellsLikeTeenSpirit_Nirvana_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1256.3009,1267.9777,-0.126851824,-0.101851852,1.0,0.0,0.0,5.6625,compass,0.0,5.0,5.0,8.0,1.0,SoundStimuli/EndlessLove_DianaRossLionelRichie_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1268.007,1275.2271,0.212962963,0.110185164,1.0,0.0,0.0,1.2087,compass,0.0,6.0,6.0,3.0,1.0,SoundStimuli/PartyRockAnthem_LMFAO_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1275.2597,1284.6936,0.109259288,-0.098148134,1.0,0.0,0.0,3.4247,compass,0.0,7.0,7.0,4.0,1.0,SoundStimuli/Dreams_FleetwoodMac_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1284.73,1292.0189,0.109259288,-0.098148134,1.0,0.0,0.0,1.2708,compass,0.0,8.0,8.0,34.0,1.0,SoundStimuli/Irreplaceable_Beyonce_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1292.0518,1302.7342,-0.291666667,-0.267592607,1.0,0.0,0.0,4.6731,compass,0.0,9.0,9.0,33.0,1.0,SoundStimuli/TheBoyIsMine_BrandyMonica_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1302.7628,1310.1436,-0.174074032,-0.150000042,1.0,0.0,0.0,1.3746,compass,0.0,10.0,10.0,12.0,1.0,SoundStimuli/UnbreakMyHeart_ToniBraxton_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1310.1725,1320.9775,0.042592578,0.066666674,1.0,0.0,0.0,4.7921,compass,0.0,11.0,11.0,27.0,1.0,SoundStimuli/EyeOfTheTiger_Survivor_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1321.0115,1330.4224,0.066666709,-0.087962963,1.0,0.0,0.0,3.4042,compass,0.0,12.0,12.0,16.0,1.0,SoundStimuli/ItsAllInTheGame_TommyEdwards_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1330.4499,1338.6651,-0.14444443,-0.062037044,1.0,0.0,0.0,2.2047,compass,0.0,13.0,13.0,9.0,1.0,SoundStimuli/HowDoILive_LeAnnRimes_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1338.6999,1347.3103,0.055555556,-0.107407393,1.0,0.0,0.0,2.6043,compass,0.0,14.0,14.0,15.0,1.0,SoundStimuli/CrazyInLove_BeyonceFtJayZ_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1347.3381,1355.8119,0.074999986,0.099074081,1.0,0.0,0.0,2.4591,compass,0.0,15.0,15.0,28.0,1.0,SoundStimuli/IWantToHoldYourHand_TheBeatles_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1355.8449,1365.3316,-0.158333319,0.159259266,1.0,0.0,0.0,3.4793,compass,0.0,16.0,16.0,0.0,1.0,SoundStimuli/GimmeShelter_RollingStones_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1365.3613,1374.9565,0.078703704,0.219444434,1.0,0.0,0.0,3.5756,compass,0.0,17.0,17.0,20.0,1.0,SoundStimuli/FlashdanceWhatAFeeling_IreneCara_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1374.9915,1382.0401,0.078703704,0.219444434,1.0,0.0,0.0,1.0346,compass,0.0,18.0,18.0,29.0,1.0,SoundStimuli/BetteDavisEyes_KimCarnes_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1382.0745,1388.9148,0.115740741,-0.066666674,1.0,0.0,0.0,0.8335,compass,0.0,19.0,19.0,13.0,1.0,SoundStimuli/Perfect_EdSheeran_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1388.9437,1397.2901,-0.081481439,-0.135185171,1.0,0.0,0.0,2.3337,compass,0.0,20.0,20.0,23.0,1.0,SoundStimuli/IWalkTheLine_JohnnyCash_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1397.3241,1403.9795,0.170370384,0.076851845,1.0,0.0,0.0,0.6478,compass,0.0,21.0,21.0,1.0,1.0,SoundStimuli/Smooth_SantanaRobThomas_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1404.0123,1411.9561,-0.187962921,0.026851831,1.0,0.0,0.0,1.9373,compass,0.0,22.0,22.0,7.0,1.0,SoundStimuli/MackTheKnife_BobbyDarin_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1411.9797,1419.9769,0.07222225,-0.095370399,1.0,0.0,0.0,1.9787,compass,0.0,23.0,23.0,21.0,1.0,SoundStimuli/BridgeOverTroubledWater_SimonAndGarfunkel_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1420.003,1432.2065,-0.017592607,-0.087037051,1.0,0.0,0.0,6.183,compass,0.0,24.0,24.0,19.0,1.0,SoundStimuli/YouLightUpMyLife_DebbyBoone_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
