welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,run_cal.thisRepN,run_cal.thisTrialN,run_cal.thisN,run_cal.thisIndex,run_cal.ran,emotion_training_ready.started,emotion_training_ready.stopped,training_move_on.keys,training_move_on.rt,training_move_on.duration,examples.started,examples.stopped,emotion_scale.started,emotion_scale.stopped,scale_next.keys,scale_next.rt,scale_next.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_task.started,practice_task.stopped,mouse_rating_2.x,mouse_rating_2.y,mouse_rating_2.leftButton,mouse_rating_2.midButton,mouse_rating_2.rightButton,mouse_rating_2.time,mouse_rating_2.clicked_name,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,set_group.started,set_group.stopped,task.started,task.stopped,mouse_rating.x,mouse_rating.y,mouse_rating.leftButton,mouse_rating.midButton,mouse_rating.rightButton,mouse_rating.time,mouse_rating.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,clip,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,instruction_reminder.started,instruction_reminder.stopped,reminder_move_on.keys,reminder_move_on.rt,reminder_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,post_survey.age,post_survey.musician,post_survey.music_making,post_survey.listen_time,post_survey.medium,post_survey.music_seeking,post_survey.music_choice,post_survey.activities,post_survey.question1.Folk/indie,post_survey.question1.Ambient,post_survey.question1.Classic rock,post_survey.question1.Country,post_survey.question1.Hip hop,post_survey.question1.R&B,post_survey.question1.Disco,post_survey.question1.Jazz,post_survey.question1.Classical,post_survey.question1.Alternative rock,post_survey.question1.Latin,post_survey.question1.Reggae,post_survey.question1.Metal,post_survey.question1.A cappella,post_survey.question1.Electronic (EDM),post_survey.question1.Pop,post_survey.other_genres,post_survey.genres_ranked.text1,post_survey.genres_ranked.text2,post_survey.genres_ranked.text3,post_survey.habit_change,post_survey.habits,show_exp.thisRepN,show_exp.thisTrialN,show_exp.thisN,show_exp.thisIndex,show_exp.ran,goodbye.started,goodbye.stopped
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,931.1021,937.7794,0.185185185,-0.20648151,1.0,0.0,0.0,0.6671,compass,0.0,11.0,11.0,21.0,1.0,SoundStimuli/BridgeOverTroubledWater_SimonAndGarfunkel_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,937.7866,945.5952,-0.035185143,-0.107407393,1.0,0.0,0.0,1.7996,compass,0.0,12.0,12.0,30.0,1.0,SoundStimuli/SomebodyThatIUsedtoKnow_Gotye_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,945.6023,953.8451,-0.02407406,-0.069444444,1.0,0.0,0.0,2.2334,compass,0.0,13.0,13.0,19.0,1.0,SoundStimuli/YouLightUpMyLife_DebbyBoone_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,953.8525,960.6618,-0.094444416,0.154629637,1.0,0.0,0.0,0.8001,compass,0.0,14.0,14.0,2.0,1.0,SoundStimuli/SmellsLikeTeenSpirit_Nirvana_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,960.6674,969.5949,0.002777806,-0.001851859,1.0,0.0,0.0,2.9168,compass,0.0,15.0,15.0,0.0,1.0,SoundStimuli/GimmeShelter_RollingStones_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,969.6015,978.4283,0.042592578,0.032407407,1.0,0.0,0.0,2.8167,compass,0.0,16.0,16.0,20.0,1.0,SoundStimuli/FlashdanceWhatAFeeling_IreneCara_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,978.4344,985.1944,0.132407436,0.137962942,1.0,0.0,0.0,0.7491,compass,0.0,17.0,17.0,10.0,1.0,SoundStimuli/LeFreak_Chic_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,985.2002,993.3444,-0.086111069,0.180555556,1.0,0.0,0.0,2.1332,compass,0.0,18.0,18.0,27.0,1.0,SoundStimuli/EyeOfTheTiger_Survivor_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,993.3525,999.6777,0.009259259,0.012962942,1.0,0.0,0.0,0.3163,compass,0.0,19.0,19.0,12.0,1.0,SoundStimuli/UnbreakMyHeart_ToniBraxton_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999.6851,1006.8276,0.179629644,0.172222208,1.0,0.0,0.0,1.1331,compass,0.0,20.0,20.0,6.0,1.0,SoundStimuli/SaveYourTears_TheWeekndArianaGrande_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1006.8335,1013.9941,0.170370384,0.16574072,1.0,0.0,0.0,1.1496,compass,0.0,21.0,21.0,3.0,1.0,SoundStimuli/PartyRockAnthem_LMFAO_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1014.0005,1020.5279,0.173148191,-0.212962963,1.0,0.0,0.0,0.5171,compass,0.0,22.0,22.0,17.0,1.0,SoundStimuli/IWannaDanceWithSomebody_WhitneyHouston_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.5341,1028.477,0.087037051,-0.18240745,1.0,0.0,0.0,1.9331,compass,0.0,23.0,23.0,13.0,1.0,SoundStimuli/Perfect_EdSheeran_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1028.4841,1035.0103,0.109259288,0.109259252,1.0,0.0,0.0,0.5163,compass,0.0,24.0,24.0,15.0,1.0,SoundStimuli/CrazyInLove_BeyonceFtJayZ_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1035.0161,1041.81,0.20185188,0.188888868,1.0,0.0,0.0,0.7833,compass,0.0,25.0,25.0,22.0,1.0,SoundStimuli/Happy_PharellWilliams_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1041.8184,1048.277,-0.022222236,0.030555548,1.0,0.0,0.0,0.4501,compass,0.0,26.0,26.0,31.0,1.0,SoundStimuli/TossinAndTurnin_BobbyLewis_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1048.2832,1054.3099,0.041666667,0.034259266,1.0,0.0,0.0,0.0166,compass,0.0,27.0,27.0,5.0,1.0,SoundStimuli/JoyToTheWorld_ThreeDogNight_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1054.3163,1061.0598,0.185185185,0.180555556,1.0,0.0,0.0,0.7332,compass,0.0,28.0,28.0,26.0,1.0,SoundStimuli/TheSign_AceOfBase_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1061.066,1070.1433,0.058333362,-0.23055557,1.0,0.0,0.0,3.0671,compass,0.0,29.0,29.0,23.0,1.0,SoundStimuli/IWalkTheLine_JohnnyCash_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1070.1504,1076.4931,0.136111153,-0.163888931,1.0,0.0,0.0,0.3333,compass,0.0,30.0,30.0,32.0,1.0,SoundStimuli/Dilemma_NellyKellyRowland_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1076.4985,1082.9925,0.07685188,0.047222208,1.0,0.0,0.0,0.483,compass,0.0,31.0,31.0,34.0,1.0,SoundStimuli/Irreplaceable_Beyonce_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1082.9988,1089.5924,-0.124074088,-0.126851894,1.0,0.0,0.0,0.5829,compass,0.0,32.0,32.0,8.0,1.0,SoundStimuli/EndlessLove_DianaRossLionelRichie_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1089.5981,1096.2596,0.162962949,-0.022222236,1.0,0.0,0.0,0.6502,compass,0.0,33.0,33.0,7.0,1.0,SoundStimuli/MackTheKnife_BobbyDarin_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1096.266,1103.1757,0.123148176,-0.022222236,1.0,0.0,0.0,0.8992,compass,0.0,34.0,34.0,16.0,1.0,SoundStimuli/ItsAllInTheGame_TommyEdwards_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103.1758,1120.7591,space,17.5703,,1120.7591,1126.242,right,5.4746,,0.0,2.0,2.0,2.0,1.0,block_order/blockB.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1126.251,1133.1086,0.038888931,-0.015740748,1.0,0.0,0.0,0.85,compass,0.0,0.0,0.0,17.0,1.0,SoundStimuli/Fallin_AliciaKeys_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1133.1144,1139.7082,-0.184259273,-0.175925926,1.0,0.0,0.0,0.5831,compass,0.0,1.0,1.0,10.0,1.0,SoundStimuli/BadDay_DanielPowter_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1139.7138,1146.3084,0.155555584,0.16111109,1.0,0.0,0.0,0.5832,compass,0.0,2.0,2.0,7.0,1.0,SoundStimuli/NoOne_AliciaKeys_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1146.3142,1153.325,0.148148148,-0.158333319,1.0,0.0,0.0,0.9997,compass,0.0,3.0,3.0,2.0,1.0,SoundStimuli/Mood_24kGoldnianndior_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
