welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,run_cal.thisRepN,run_cal.thisTrialN,run_cal.thisN,run_cal.thisIndex,run_cal.ran,emotion_training_ready.started,emotion_training_ready.stopped,training_move_on.keys,training_move_on.rt,training_move_on.duration,examples.started,examples.stopped,emotion_scale.started,emotion_scale.stopped,scale_next.keys,scale_next.rt,scale_next.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_task.started,practice_task.stopped,mouse_rating_2.x,mouse_rating_2.y,mouse_rating_2.leftButton,mouse_rating_2.midButton,mouse_rating_2.rightButton,mouse_rating_2.time,mouse_rating_2.clicked_name,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,set_group.started,set_group.stopped,task.started,task.stopped,mouse_rating.x,mouse_rating.y,mouse_rating.leftButton,mouse_rating.midButton,mouse_rating.rightButton,mouse_rating.time,mouse_rating.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,clip,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,instruction_reminder.started,instruction_reminder.stopped,reminder_move_on.keys,reminder_move_on.rt,reminder_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,post_survey.age,post_survey.musician,post_survey.music_making,post_survey.listen_time,post_survey.medium,post_survey.music_seeking,post_survey.music_choice,post_survey.activities,post_survey.question1.Reggae,post_survey.question1.Alternative rock,post_survey.question1.Ambient,post_survey.question1.Jazz,post_survey.question1.Folk/indie,post_survey.question1.Electronic (EDM),post_survey.question1.Country,post_survey.question1.Metal,post_survey.question1.Hip hop,post_survey.question1.Classical,post_survey.question1.Latin,post_survey.question1.Classic rock,post_survey.question1.R&B,post_survey.question1.Pop,post_survey.question1.Disco,post_survey.question1.A cappella,post_survey.other_genres,post_survey.genres_ranked.text1,post_survey.genres_ranked.text2,post_survey.genres_ranked.text3,post_survey.habit_change,post_survey.habits,show_exp.thisRepN,show_exp.thisTrialN,show_exp.thisN,show_exp.thisIndex,show_exp.ran,goodbye.started,goodbye.stopped
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,709.8449,724.7109,0.016203704,0.17962963,1.0,0.0,0.0,8.8584,compass,0.0,1.0,1.0,1.0,1.0,SoundStimuli/Stronger_KanyeWest_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,724.7156,737.0356,0.011111111,0.249074074,1.0,0.0,0.0,6.3164,compass,0.0,2.0,2.0,0.0,1.0,SoundStimuli/StayinAlive_BeeGees_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737.0403,744.8022,-0.01712963,-0.01712963,1.0,0.0,0.0,1.7582,compass,0.0,3.0,3.0,3.0,1.0,SoundStimuli/NoScrubs_TLC_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744.8067,756.8061,0.143518519,-0.231018519,1.0,0.0,0.0,5.9956,compass,0.0,4.0,4.0,20.0,1.0,SoundStimuli/HeyYa_Outkast_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.8107,767.2936,-0.038425926,-0.330555556,1.0,0.0,0.0,4.4748,compass,0.0,5.0,5.0,11.0,1.0,SoundStimuli/Superstition_StevieWonder_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,767.2982,780.9186,0.030092593,0.323148148,1.0,0.0,0.0,7.6128,compass,0.0,6.0,6.0,30.0,1.0,SoundStimuli/PokerFace_LadyGaga_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780.9232,787.8768,-0.031018519,0.274537037,1.0,0.0,0.0,0.9463,compass,0.0,7.0,7.0,6.0,1.0,SoundStimuli/Levitating_DuaLipa_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.8812,800.3057,-0.185648148,-0.134722222,1.0,0.0,0.0,6.4167,compass,0.0,8.0,8.0,18.0,1.0,SoundStimuli/AnotherOneBitesTheDust_Queen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800.3104,809.8222,0.144907407,-0.015740741,1.0,0.0,0.0,3.5081,compass,0.0,9.0,9.0,33.0,1.0,SoundStimuli/StandByMe_BenEKing_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809.8267,819.1515,0.233796296,0.060185185,1.0,0.0,0.0,3.3166,compass,0.0,10.0,10.0,9.0,1.0,SoundStimuli/Despacito_LuisFonsiDaddyYankee_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,819.156,827.9639,-0.085648148,-0.056018519,1.0,0.0,0.0,2.8003,compass,0.0,11.0,11.0,8.0,1.0,SoundStimuli/LikeAPrayer_Madonna_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,827.9685,837.9552,0.194907407,-0.144907407,1.0,0.0,0.0,3.9789,compass,0.0,12.0,12.0,5.0,1.0,SoundStimuli/MyGirl_TheTemptations_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837.9598,845.6218,0.137037037,-0.268518519,1.0,0.0,0.0,1.6539,compass,0.0,13.0,13.0,21.0,1.0,SoundStimuli/GoodGollyMissMolly_LittleRichard_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,845.6262,855.1596,-0.018981481,-0.331481481,1.0,0.0,0.0,3.5212,compass,0.0,14.0,14.0,17.0,1.0,SoundStimuli/Fallin_AliciaKeys_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,855.1642,863.1052,0.024537037,-0.335185185,1.0,0.0,0.0,1.9335,compass,0.0,15.0,15.0,19.0,1.0,SoundStimuli/LetsGetItOn_MarvinGaye_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863.1099,869.4343,0.338425926,-0.011574074,1.0,0.0,0.0,0.3165,compass,0.0,16.0,16.0,22.0,1.0,SoundStimuli/RockWithYou_MichaelJackson_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869.4391,878.9548,0.014814815,0.331481481,1.0,0.0,0.0,3.512,compass,0.0,17.0,17.0,29.0,1.0,SoundStimuli/OldTownRoad_LilNasX_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,878.9592,886.8009,0.022685185,-0.331481481,1.0,0.0,0.0,1.8416,compass,0.0,18.0,18.0,23.0,1.0,SoundStimuli/StrawberryFieldsForever_TheBeatles_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886.8055,893.1426,0.335185185,-0.019907407,1.0,0.0,0.0,0.3333,compass,0.0,19.0,19.0,32.0,1.0,SoundStimuli/HeatWaves_GlassAnimals_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893.147,899.2423,-0.023148148,-0.017592593,1.0,0.0,0.0,0.0878,compass,0.0,20.0,20.0,34.0,1.0,SoundStimuli/AChangeIsGonnaCome_SamCooke_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899.2468,908.2544,0.013425926,-0.013888889,1.0,0.0,0.0,3.0038,compass,0.0,21.0,21.0,25.0,1.0,SoundStimuli/Respect_ArethaFranklin_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908.259,914.5378,0.075925926,0.08287037,1.0,0.0,0.0,0.2751,compass,0.0,22.0,22.0,28.0,1.0,SoundStimuli/ComeAndGetYourLove_Redbone_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,914.5421,920.9005,0.165277778,0.17037037,1.0,0.0,0.0,0.3583,compass,0.0,23.0,23.0,27.0,1.0,SoundStimuli/ShapeofYou_EdSheeran_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920.9049,932.6671,-0.171759259,-0.157407407,1.0,0.0,0.0,5.7583,compass,0.0,24.0,24.0,2.0,1.0,SoundStimuli/Mood_24kGoldnianndior_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,932.6717,943.1625,-0.212962963,-0.250462963,1.0,0.0,0.0,4.4871,compass,0.0,25.0,25.0,4.0,1.0,SoundStimuli/GetUrFreakOn_MissyElliot_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,943.167,949.6835,-0.025,-0.330092593,1.0,0.0,0.0,0.5128,compass,0.0,26.0,26.0,13.0,1.0,SoundStimuli/GodOnlyKnows_TheBeachBoys_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,949.6879,957.825,-0.015277778,-0.021296296,1.0,0.0,0.0,2.1331,compass,0.0,27.0,27.0,12.0,1.0,SoundStimuli/IWillAlwaysLoveYou_WhitneyHouston_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,957.8295,967.8251,-0.180092593,0.011574074,1.0,0.0,0.0,3.9916,compass,0.0,28.0,28.0,16.0,1.0,SoundStimuli/BohemianRhapsody_Queen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,967.8298,977.0999,0.178240741,0.063888889,1.0,0.0,0.0,3.2627,compass,0.0,29.0,29.0,24.0,1.0,SoundStimuli/UptownFunk_MarkRonson_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,977.1044,984.7414,0.140740741,0.051388889,1.0,0.0,0.0,1.6294,compass,0.0,30.0,30.0,14.0,1.0,SoundStimuli/BlindingLights_TheWeeknd_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,984.7459,992.0415,0.340277778,-0.339351852,1.0,0.0,0.0,1.2879,compass,0.0,31.0,31.0,31.0,1.0,SoundStimuli/TheBattleOfNewOrleans_JohnnyHorton_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992.046,999.4702,-0.012037037,-0.090740741,1.0,0.0,0.0,1.4165,compass,0.0,32.0,32.0,26.0,1.0,SoundStimuli/LivinOnAPrayer_BonJovi_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999.4746,1010.895,0.153240741,-0.02037037,1.0,0.0,0.0,5.4166,compass,0.0,33.0,33.0,15.0,1.0,SoundStimuli/TikTok_Kesha_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1010.8997,1018.3534,-0.162962963,-0.33287037,1.0,0.0,0.0,1.4455,compass,0.0,34.0,34.0,10.0,1.0,SoundStimuli/BadDay_DanielPowter_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1018.3578,1020.3995,space,2.0338,,1020.3995,1023.9329,right,3.5198,,0.0,1.0,1.0,1.0,1.0,block_order/blockA.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1023.9424,1030.2493,0.182407407,0.071296296,1.0,0.0,0.0,0.3043,compass,0.0,0.0,0.0,20.0,1.0,SoundStimuli/FlashdanceWhatAFeeling_IreneCara_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1030.2537,1036.4243,-0.175462963,0.022222222,1.0,0.0,0.0,0.1666,compass,0.0,1.0,1.0,31.0,1.0,SoundStimuli/TossinAndTurnin_BobbyLewis_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1036.4287,1042.6243,0.221296296,0.249074074,1.0,0.0,0.0,0.1879,compass,0.0,2.0,2.0,34.0,1.0,SoundStimuli/Irreplaceable_Beyonce_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1042.6286,1048.8158,-0.173611111,-0.300925926,1.0,0.0,0.0,0.1795,compass,0.0,3.0,3.0,14.0,1.0,SoundStimuli/LikeARollingStone_BobDylan_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1048.8202,1055.1658,0.201388889,0.044444444,1.0,0.0,0.0,0.3414,compass,0.0,4.0,4.0,11.0,1.0,SoundStimuli/BlurredLines_RobinThicke_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1055.1702,1061.5074,-0.158796296,0.021759259,1.0,0.0,0.0,0.3296,compass,0.0,5.0,5.0,30.0,1.0,SoundStimuli/SomebodyThatIUsedtoKnow_Gotye_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1061.512,1067.7445,-0.168055556,-0.080555556,1.0,0.0,0.0,0.225,compass,0.0,6.0,6.0,18.0,1.0,SoundStimuli/Weak_SWV_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1067.7488,1074.0779,0.174074074,-0.083333333,1.0,0.0,0.0,0.3288,compass,0.0,7.0,7.0,24.0,1.0,SoundStimuli/Kiss_Prince_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1074.0822,1080.4156,-0.17037037,0.121296296,1.0,0.0,0.0,0.3211,compass,0.0,8.0,8.0,5.0,1.0,SoundStimuli/JoyToTheWorld_ThreeDogNight_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
