participant,welcome.started,welcome_text.started,space_to_continue.started,welcome.stopped,space_to_continue.rt,expStart,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.rt,calibration.started,calibration.stopped,move_on.rt,emotion_training_ready.started,emotion_training_ready.stopped,training_move_on.rt,examples.started,examples.stopped,emotion_scale.started,emotion_scale.stopped,scale_next.rt,instructions.started,instructions.stopped,next.rt,practice_task.started,practice_task.stopped,ready.started,ready.stopped,key_resp.rt,set_group.started,set_group.stopped,task.started,task.stopped,short_break.started,short_break.stopped,space_to_move_on.rt,instruction_reminder.started,instruction_reminder.stopped,reminder_move_on.rt,goodbye.started,goodbye.stopped,text_4.started,cal_ready.started,calib_instructions.started
216748,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,930.1631,942.9942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216748,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,943.0124,949.043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216748,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,949.0502,956.2835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216748,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,956.2911,963.1754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216748,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,963.1923,971.7109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216748,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,971.7217,978.4917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216748,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,978.5026,985.4112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216748,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,985.4204,992.4257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216748,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,992.4332,1003.4964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216748,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1003.513,1011.132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216748,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1011.1514,1012.9465,1.7816,1012.9465,1018.3899,5.4117,NA,NA,NA,NA,NA
216748,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1018.4107,1029.6434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216748,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1029.6621,1035.9033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216748,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1035.9142,1049.0743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216748,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1049.0821,1063.0255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216748,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1063.035,1078.021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216748,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1078.0316,1093.3535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216748,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1093.3647,1104.7072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216748,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1104.7158,1111.1169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216748,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1111.1347,1119.2233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216748,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1119.2359,1126.2819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216748,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1126.2978,1132.9611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216748,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1132.977,1146.0929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216748,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1146.1107,1152.8848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216748,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1152.9006,1159.0331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216748,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1159.0403,1168.492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216748,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1168.5077000000001,1175.2923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216748,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1175.3088,1188.7824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216748,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1188.7937,1195.5022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216748,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1195.5106,1201.7171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216748,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1201.7268,1214.3806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216748,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1214.3972,1222.6044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216748,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1222.6129,1229.1355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216748,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1229.1465,1243.1634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216748,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1243.1722,1257.6467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216748,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1257.6553,1269.3836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216748,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1269.402,1275.6098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216748,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1275.6204,1288.0784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216748,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1288.0869,1300.7521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216748,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1300.7687,1311.5186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216748,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1311.534,1337.5375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216748,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1337.538,1345.7117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216748,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1345.7276,1356.6326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216748,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1356.6489,1364.1736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216748,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1364.1885,1371.0991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216748,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1371.1083,1384.3336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216748,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1384.3337,1421.7902,37.4399,1421.7903,1423.2222,1.4252,NA,NA,NA,NA,NA
216748,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1423.24,1429.7148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216748,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1429.7257,1436.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216748,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1436.3488,1444.0983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216748,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1444.1066,1462.3107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216748,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1462.3216,1476.9766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216748,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1476.9852,1495.2726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216748,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1495.2841,1501.3816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216748,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1501.3904,1526.3533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216748,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1526.3699,1532.8288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216748,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1532.8371,1539.2715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216748,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1539.2857,1545.9308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216748,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1545.9469,1558.2664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216748,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1558.2772,1567.1729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216748,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1567.1845,1573.3984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216748,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1573.4062,1580.3071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216748,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1580.3165,1589.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216748,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1589.6878,1596.4726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216748,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1596.482,1602.8145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216748,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1602.8228,1609.2408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216748,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1609.2519,1617.498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216748,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1617.5092,1624.8395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216748,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1624.851,1633.9289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216748,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1633.9402,1648.0455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216748,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1648.0546,1655.2373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216748,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1655.2528,1663.0785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216748,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1663.0885,1670.3373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216748,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1670.354,1680.8927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216748,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1680.8931,1689.5147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216748,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1689.5254,1697.1222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216748,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1697.1322,1708.343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216748,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1708.3524,1716.5336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216748,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1716.5512,1725.5395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216748,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1725.5549,1733.3641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216748,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1733.3734,1743.1193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216748,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1743.1292,1750.7437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216748,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1750.7439,1750.744,NA,1750.744,1750.7441,NA,NA,NA,NA,NA,NA
216748,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216748,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1877.4008,1879.8454,NA,NA,NA
103736,0,NA,NA,2.373,2.332,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103736,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103736,NA,NA,NA,NA,NA,,106.075,106.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103736,NA,NA,NA,NA,NA,,NA,NA,106.078,175.736,69.613,175.744,245.27,68.501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103736,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,245.271,285.836,40.504,285.836,405.853,405.853,416.002,6.605,416.003,431.802,15.74,431.802,439.253,439.253,441.935,2.656,441.935,441.935,441.983,450.668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103736,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,450.669,459.236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103736,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,459.237,468.903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103736,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,468.908,475.418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103736,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,475.419,482.502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103736,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,482.502,489.519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103736,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,489.52,496.352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
